"BehaviorSpace results (NetLogo 6.0.2)"
"basic.nlogo"
"vary tau"
"05/01/2018 08:03:16:915 -0700"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","26","0","30"
"[run number]","N","tau","p","[step]","total-wealth","sum [wealth] of turtles with [ strategy = 0 ]","sum [wealth] of turtles with [ strategy = 1 ]","sum [wealth] of turtles with [ strategy = 2 ]","sum [wealth] of turtles with [ strategy = 3 ]"
"63","50","0.6","1","67","3378.4000000000015","3378.4000000000015","0","0","0"
"66","50","0.65","1","35","2002.5999999999995","2002.5999999999995","0","0","0"
"65","50","0.6","1","42","1698.4","1698.4","0","0","0"
"64","50","0.6","1","60","3100.2000000000003","3100.2000000000003","0","0","0"
"68","50","0.65","1","24","1511.7999999999995","1511.7999999999995","0","0","0"
"67","50","0.65","1","32","1455.95","1455.95","0","0","0"
"70","50","0.65","1","4","80.84999999999997","80.84999999999997","0","0","0"
"63","50","0.6","1","68","3463.4000000000015","3463.4000000000015","0","0","0"
"66","50","0.65","1","36","2010.6000000000001","2010.6000000000001","0","0","0"
"65","50","0.6","1","43","1707.4000000000005","1707.4000000000005","0","0","0"
"64","50","0.6","1","61","3149.2000000000003","3149.2000000000003","0","0","0"
"68","50","0.65","1","25","1564.8000000000006","1564.8000000000006","0","0","0"
"67","50","0.65","1","33","1463.9500000000003","1463.9500000000003","0","0","0"
"70","50","0.65","1","5","90.84999999999997","90.84999999999997","0","0","0"
"66","50","0.65","1","37","2098.6","2098.6","0","0","0"
"63","50","0.6","1","69","3468.4000000000015","3468.4000000000015","0","0","0"
"65","50","0.6","1","44","1756.4000000000005","1756.4000000000005","0","0","0"
"64","50","0.6","1","62","3238.2000000000003","3238.2000000000003","0","0","0"
"68","50","0.65","1","26","1577.8","1577.8","0","0","0"
"67","50","0.65","1","34","1551.9500000000003","1551.9500000000003","0","0","0"
"70","50","0.65","1","6","140.84999999999994","140.84999999999994","0","0","0"
"66","50","0.65","1","38","2186.6","2186.6","0","0","0"
"63","50","0.6","1","70","3513.400000000001","3513.400000000001","0","0","0"
"65","50","0.6","1","45","1885.3999999999999","1885.3999999999999","0","0","0"
"64","50","0.6","1","63","3287.2","3287.2","0","0","0"
"70","50","0.65","1","7","270.84999999999997","270.84999999999997","0","0","0"
"67","50","0.65","1","35","1599.9499999999998","1599.9499999999998","0","0","0"
"68","50","0.65","1","27","1630.8000000000002","1630.8000000000002","0","0","0"
"66","50","0.65","1","39","2194.6","2194.6","0","0","0"
"63","50","0.6","1","71","3518.4000000000005","3518.4000000000005","0","0","0"
"65","50","0.6","1","46","1894.4","1894.4","0","0","0"
"64","50","0.6","1","64","3296.2","3296.2","0","0","0"
"70","50","0.65","1","8","320.8500000000001","320.8500000000001","0","0","0"
"67","50","0.65","1","36","1647.9500000000007","1647.9500000000007","0","0","0"
"66","50","0.65","1","40","2282.5999999999995","2282.5999999999995","0","0","0"
"68","50","0.65","1","28","1763.799999999999","1763.799999999999","0","0","0"
"63","50","0.6","1","72","3643.4000000000005","3643.4000000000005","0","0","0"
"65","50","0.6","1","47","1943.3999999999996","1943.3999999999996","0","0","0"
"69","50","0.65","1","19","1068.6","1068.6","0","0","0"
"70","50","0.65","1","9","330.85000000000014","330.85000000000014","0","0","0"
"64","50","0.6","1","65","3345.2000000000003","3345.2000000000003","0","0","0"
"67","50","0.65","1","37","1695.9499999999998","1695.9499999999998","0","0","0"
"66","50","0.65","1","41","2330.5999999999995","2330.5999999999995","0","0","0"
"68","50","0.65","1","29","1896.7999999999988","1896.7999999999988","0","0","0"
"63","50","0.6","1","73","3648.4","3648.4","0","0","0"
"65","50","0.6","1","48","1992.4","1992.4","0","0","0"
"69","50","0.65","1","20","1076.6","1076.6","0","0","0"
"70","50","0.65","1","10","420.8500000000001","420.8500000000001","0","0","0"
"64","50","0.6","1","66","3354.2000000000007","3354.2000000000007","0","0","0"
"67","50","0.65","1","38","1703.9499999999998","1703.9499999999998","0","0","0"
"66","50","0.65","1","42","2338.6000000000004","2338.6000000000004","0","0","0"
"69","50","0.65","1","21","1124.6","1124.6","0","0","0"
"65","50","0.6","1","49","2081.4","2081.4","0","0","0"
"63","50","0.6","1","74","3773.399999999998","3773.399999999998","0","0","0"
"70","50","0.65","1","11","470.8499999999999","470.8499999999999","0","0","0"
"68","50","0.65","1","30","1949.8000000000006","1949.8000000000006","0","0","0"
"64","50","0.6","1","67","3363.2000000000007","3363.2000000000007","0","0","0"
"67","50","0.65","1","39","1711.9499999999998","1711.9499999999998","0","0","0"
"66","50","0.65","1","43","2346.5999999999995","2346.5999999999995","0","0","0"
"69","50","0.65","1","22","1212.6000000000001","1212.6000000000001","0","0","0"
"70","50","0.65","1","12","520.8500000000001","520.8500000000001","0","0","0"
"65","50","0.6","1","50","2170.4000000000005","2170.4000000000005","0","0","0"
"63","50","0.6","1","75","3818.3999999999996","3818.3999999999996","0","0","0"
"68","50","0.65","1","31","2002.8000000000004","2002.8000000000004","0","0","0"
"67","50","0.65","1","40","1759.9500000000012","1759.9500000000012","0","0","0"
"64","50","0.6","1","68","3412.2000000000007","3412.2000000000007","0","0","0"
"66","50","0.65","1","44","2354.6","2354.6","0","0","0"
"69","50","0.65","1","23","1220.6000000000004","1220.6000000000004","0","0","0"
"70","50","0.65","1","13","650.8500000000003","650.8500000000003","0","0","0"
"67","50","0.65","1","41","1767.9500000000007","1767.9500000000007","0","0","0"
"65","50","0.6","1","51","2299.3999999999987","2299.3999999999987","0","0","0"
"63","50","0.6","1","76","3943.3999999999987","3943.3999999999987","0","0","0"
"64","50","0.6","1","69","3421.2000000000007","3421.2000000000007","0","0","0"
"69","50","0.65","1","24","1228.6000000000006","1228.6000000000006","0","0","0"
"66","50","0.65","1","45","2442.6","2442.6","0","0","0"
"70","50","0.65","1","14","660.8500000000003","660.8500000000003","0","0","0"
"67","50","0.65","1","42","1855.9500000000012","1855.9500000000012","0","0","0"
"65","50","0.6","1","52","2308.399999999999","2308.399999999999","0","0","0"
"64","50","0.6","1","70","3470.2000000000007","3470.2000000000007","0","0","0"
"63","50","0.6","1","77","3948.3999999999987","3948.3999999999987","0","0","0"
"69","50","0.65","1","25","1316.5999999999997","1316.5999999999997","0","0","0"
"66","50","0.65","1","46","2450.6000000000004","2450.6000000000004","0","0","0"
"67","50","0.65","1","43","1943.95","1943.95","0","0","0"
"70","50","0.65","1","15","710.85","710.85","0","0","0"
"65","50","0.6","1","53","2317.399999999998","2317.399999999998","0","0","0"
"64","50","0.6","1","71","3519.2000000000016","3519.2000000000016","0","0","0"
"63","50","0.6","1","78","3993.3999999999983","3993.3999999999983","0","0","0"
"69","50","0.65","1","26","1324.6000000000004","1324.6000000000004","0","0","0"
"68","50","0.65","1","32","2095.7999999999997","2095.7999999999997","0","0","0"
"70","50","0.65","1","16","760.8500000000001","760.8500000000001","0","0","0"
"66","50","0.65","1","47","2498.6000000000004","2498.6000000000004","0","0","0"
"67","50","0.65","1","44","1991.9499999999996","1991.9499999999996","0","0","0"
"65","50","0.6","1","54","2326.3999999999987","2326.3999999999987","0","0","0"
"63","50","0.6","1","79","4118.399999999998","4118.399999999998","0","0","0"
"69","50","0.65","1","27","1332.6000000000004","1332.6000000000004","0","0","0"
"70","50","0.65","1","17","850.8500000000004","850.8500000000004","0","0","0"
"68","50","0.65","1","33","2108.7999999999997","2108.7999999999997","0","0","0"
"66","50","0.65","1","48","2546.6000000000004","2546.6000000000004","0","0","0"
"67","50","0.65","1","45","1999.9499999999996","1999.9499999999996","0","0","0"
"65","50","0.6","1","55","2335.3999999999987","2335.3999999999987","0","0","0"
"69","50","0.65","1","28","1420.6000000000001","1420.6000000000001","0","0","0"
"63","50","0.6","1","80","4243.399999999999","4243.399999999999","0","0","0"
"70","50","0.65","1","18","860.85","860.85","0","0","0"
"68","50","0.65","1","34","2121.7999999999993","2121.7999999999993","0","0","0"
"67","50","0.65","1","46","2047.9500000000003","2047.9500000000003","0","0","0"
"66","50","0.65","1","49","2554.600000000001","2554.600000000001","0","0","0"
"65","50","0.6","1","56","2464.4","2464.4","0","0","0"
"69","50","0.65","1","29","1548.5999999999997","1548.5999999999997","0","0","0"
"63","50","0.6","1","81","4328.4","4328.4","0","0","0"
"70","50","0.65","1","19","990.8500000000003","990.8500000000003","0","0","0"
"68","50","0.65","1","35","2174.799999999999","2174.799999999999","0","0","0"
"67","50","0.65","1","47","2095.9500000000003","2095.9500000000003","0","0","0"
"66","50","0.65","1","50","2642.5999999999995","2642.5999999999995","0","0","0"
"65","50","0.6","1","57","2513.399999999999","2513.399999999999","0","0","0"
"69","50","0.65","1","30","1556.5999999999997","1556.5999999999997","0","0","0"
"63","50","0.6","1","82","4413.399999999997","4413.399999999997","0","0","0"
"67","50","0.65","1","48","2103.9500000000003","2103.9500000000003","0","0","0"
"68","50","0.65","1","36","2267.799999999999","2267.799999999999","0","0","0"
"66","50","0.65","1","51","2650.6","2650.6","0","0","0"
"65","50","0.6","1","58","2602.3999999999996","2602.3999999999996","0","0","0"
"69","50","0.65","1","31","1604.5999999999995","1604.5999999999995","0","0","0"
"64","50","0.6","1","72","3568.2000000000007","3568.2000000000007","0","0","0"
"63","50","0.6","1","83","4418.399999999997","4418.399999999997","0","0","0"
"67","50","0.65","1","49","2151.9499999999994","2151.9499999999994","0","0","0"
"66","50","0.65","1","52","2658.6","2658.6","0","0","0"
"68","50","0.65","1","37","2280.799999999999","2280.799999999999","0","0","0"
"69","50","0.65","1","32","1612.6","1612.6","0","0","0"
"65","50","0.6","1","59","2731.4000000000015","2731.4000000000015","0","0","0"
"63","50","0.6","1","84","4423.399999999998","4423.399999999998","0","0","0"
"67","50","0.65","1","50","2159.9499999999994","2159.9499999999994","0","0","0"
"66","50","0.65","1","53","2706.6","2706.6","0","0","0"
"68","50","0.65","1","38","2413.8000000000006","2413.8000000000006","0","0","0"
"69","50","0.65","1","33","1620.6","1620.6","0","0","0"
"65","50","0.6","1","60","2780.400000000001","2780.400000000001","0","0","0"
"63","50","0.6","1","85","4428.399999999998","4428.399999999998","0","0","0"
"70","50","0.65","1","20","1040.85","1040.85","0","0","0"
"67","50","0.65","1","51","2247.9499999999985","2247.9499999999985","0","0","0"
"66","50","0.65","1","54","2754.600000000001","2754.600000000001","0","0","0"
"69","50","0.65","1","34","1708.5999999999997","1708.5999999999997","0","0","0"
"68","50","0.65","1","39","2426.800000000001","2426.800000000001","0","0","0"
"65","50","0.6","1","61","2789.400000000001","2789.400000000001","0","0","0"
"70","50","0.65","1","21","1090.8500000000004","1090.8500000000004","0","0","0"
"63","50","0.6","1","86","4473.399999999999","4473.399999999999","0","0","0"
"67","50","0.65","1","52","2255.9499999999994","2255.9499999999994","0","0","0"
"66","50","0.65","1","55","2802.600000000001","2802.600000000001","0","0","0"
"69","50","0.65","1","35","1756.599999999999","1756.599999999999","0","0","0"
"68","50","0.65","1","40","2479.7999999999997","2479.7999999999997","0","0","0"
"65","50","0.6","1","62","2918.400000000001","2918.400000000001","0","0","0"
"67","50","0.65","1","53","2383.95","2383.95","0","0","0"
"70","50","0.65","1","22","1140.8500000000001","1140.8500000000001","0","0","0"
"66","50","0.65","1","56","2810.600000000001","2810.600000000001","0","0","0"
"69","50","0.65","1","36","1764.599999999999","1764.599999999999","0","0","0"
"65","50","0.6","1","63","2967.4000000000005","2967.4000000000005","0","0","0"
"68","50","0.65","1","41","2572.7999999999997","2572.7999999999997","0","0","0"
"67","50","0.65","1","54","2391.9500000000007","2391.9500000000007","0","0","0"
"66","50","0.65","1","57","2818.6000000000004","2818.6000000000004","0","0","0"
"70","50","0.65","1","23","1190.8500000000006","1190.8500000000006","0","0","0"
"63","50","0.6","1","87","4518.399999999998","4518.399999999998","0","0","0"
"69","50","0.65","1","37","1812.599999999999","1812.599999999999","0","0","0"
"65","50","0.6","1","64","3016.4000000000005","3016.4000000000005","0","0","0"
"68","50","0.65","1","42","2705.7999999999997","2705.7999999999997","0","0","0"
"67","50","0.65","1","55","2519.9500000000003","2519.9500000000003","0","0","0"
"64","50","0.6","1","73","3577.200000000001","3577.200000000001","0","0","0"
"70","50","0.65","1","24","1200.85","1200.85","0","0","0"
"66","50","0.65","1","58","2826.6000000000004","2826.6000000000004","0","0","0"
"69","50","0.65","1","38","1860.5999999999995","1860.5999999999995","0","0","0"
"65","50","0.6","1","65","3025.3999999999996","3025.3999999999996","0","0","0"
"63","50","0.6","1","88","4563.399999999999","4563.399999999999","0","0","0"
"70","50","0.65","1","25","1290.8500000000004","1290.8500000000004","0","0","0"
"66","50","0.65","1","59","2834.600000000001","2834.600000000001","0","0","0"
"69","50","0.65","1","39","1908.6","1908.6","0","0","0"
"65","50","0.6","1","66","3074.4","3074.4","0","0","0"
"68","50","0.65","1","43","2718.8","2718.8","0","0","0"
"63","50","0.6","1","89","4688.4","4688.4","0","0","0"
"70","50","0.65","1","26","1420.85","1420.85","0","0","0"
"64","50","0.6","1","74","3706.200000000001","3706.200000000001","0","0","0"
"69","50","0.65","1","40","1956.6","1956.6","0","0","0"
"66","50","0.65","1","60","2842.6","2842.6","0","0","0"
"65","50","0.6","1","67","3083.4000000000005","3083.4000000000005","0","0","0"
"70","50","0.65","1","27","1430.85","1430.85","0","0","0"
"67","50","0.65","1","56","2647.950000000001","2647.950000000001","0","0","0"
"64","50","0.6","1","75","3755.200000000001","3755.200000000001","0","0","0"
"66","50","0.65","1","61","2850.600000000001","2850.600000000001","0","0","0"
"69","50","0.65","1","41","2044.6000000000006","2044.6000000000006","0","0","0"
"63","50","0.6","1","90","4733.399999999999","4733.399999999999","0","0","0"
"68","50","0.65","1","44","2771.8000000000006","2771.8000000000006","0","0","0"
"65","50","0.6","1","68","3092.4","3092.4","0","0","0"
"70","50","0.65","1","28","1440.8499999999997","1440.8499999999997","0","0","0"
"67","50","0.65","1","57","2695.9500000000007","2695.9500000000007","0","0","0"
"64","50","0.6","1","76","3804.1999999999994","3804.1999999999994","0","0","0"
"69","50","0.65","1","42","2052.6000000000004","2052.6000000000004","0","0","0"
"66","50","0.65","1","62","2938.600000000001","2938.600000000001","0","0","0"
"67","50","0.65","1","58","2743.9500000000003","2743.9500000000003","0","0","0"
"70","50","0.65","1","29","1450.85","1450.85","0","0","0"
"68","50","0.65","1","45","2864.799999999999","2864.799999999999","0","0","0"
"69","50","0.65","1","43","2100.600000000001","2100.600000000001","0","0","0"
"64","50","0.6","1","77","3813.200000000001","3813.200000000001","0","0","0"
"66","50","0.65","1","63","2946.6000000000013","2946.6000000000013","0","0","0"
"67","50","0.65","1","59","2791.95","2791.95","0","0","0"
"63","50","0.6","1","91","4858.399999999999","4858.399999999999","0","0","0"
"70","50","0.65","1","30","1580.8500000000004","1580.8500000000004","0","0","0"
"68","50","0.65","1","46","2877.7999999999993","2877.7999999999993","0","0","0"
"67","50","0.65","1","60","2799.95","2799.95","0","0","0"
"69","50","0.65","1","44","2108.600000000001","2108.600000000001","0","0","0"
"64","50","0.6","1","78","3822.2000000000003","3822.2000000000003","0","0","0"
"66","50","0.65","1","64","2994.6000000000004","2994.6000000000004","0","0","0"
"65","50","0.6","1","69","3141.4","3141.4","0","0","0"
"70","50","0.65","1","31","1670.8500000000004","1670.8500000000004","0","0","0"
"67","50","0.65","1","61","2887.95","2887.95","0","0","0"
"69","50","0.65","1","45","2116.600000000001","2116.600000000001","0","0","0"
"64","50","0.6","1","79","3871.1999999999994","3871.1999999999994","0","0","0"
"66","50","0.65","1","65","3082.6","3082.6","0","0","0"
"70","50","0.65","1","32","1760.8500000000004","1760.8500000000004","0","0","0"
"67","50","0.65","1","62","2935.950000000001","2935.950000000001","0","0","0"
"63","50","0.6","1","92","4863.399999999999","4863.399999999999","0","0","0"
"65","50","0.6","1","70","3270.3999999999974","3270.3999999999974","0","0","0"
"68","50","0.65","1","47","2930.7999999999993","2930.7999999999993","0","0","0"
"69","50","0.65","1","46","2124.600000000001","2124.600000000001","0","0","0"
"64","50","0.6","1","80","3920.2","3920.2","0","0","0"
"66","50","0.65","1","66","3090.6","3090.6","0","0","0"
"70","50","0.65","1","33","1810.85","1810.85","0","0","0"
"67","50","0.65","1","63","2983.950000000003","2983.950000000003","0","0","0"
"65","50","0.6","1","71","3399.4000000000024","3399.4000000000024","0","0","0"
"63","50","0.6","1","93","4868.399999999999","4868.399999999999","0","0","0"
"68","50","0.65","1","48","2943.7999999999993","2943.7999999999993","0","0","0"
"69","50","0.65","1","47","2172.6000000000013","2172.6000000000013","0","0","0"
"70","50","0.65","1","34","1820.85","1820.85","0","0","0"
"64","50","0.6","1","81","3969.199999999998","3969.199999999998","0","0","0"
"67","50","0.65","1","64","2991.9500000000025","2991.9500000000025","0","0","0"
"63","50","0.6","1","94","4913.399999999999","4913.399999999999","0","0","0"
"68","50","0.65","1","49","2956.7999999999993","2956.7999999999993","0","0","0"
"69","50","0.65","1","48","2180.600000000001","2180.600000000001","0","0","0"
"64","50","0.6","1","82","3978.199999999998","3978.199999999998","0","0","0"
"67","50","0.65","1","65","3039.9500000000007","3039.9500000000007","0","0","0"
"63","50","0.6","1","95","4998.399999999997","4998.399999999997","0","0","0"
"66","50","0.65","1","67","3178.6000000000013","3178.6000000000013","0","0","0"
"68","50","0.65","1","50","2969.799999999999","2969.799999999999","0","0","0"
"69","50","0.65","1","49","2188.600000000001","2188.600000000001","0","0","0"
"64","50","0.6","1","83","4027.199999999998","4027.199999999998","0","0","0"
"70","50","0.65","1","35","1830.8500000000004","1830.8500000000004","0","0","0"
"67","50","0.65","1","66","3087.95","3087.95","0","0","0"
"63","50","0.6","1","96","5043.399999999999","5043.399999999999","0","0","0"
"68","50","0.65","1","51","3022.799999999999","3022.799999999999","0","0","0"
"69","50","0.65","1","50","2236.6000000000013","2236.6000000000013","0","0","0"
"64","50","0.6","1","84","4156.199999999998","4156.199999999998","0","0","0"
"70","50","0.65","1","36","1840.8500000000001","1840.8500000000001","0","0","0"
"67","50","0.65","1","67","3175.9499999999994","3175.9499999999994","0","0","0"
"63","50","0.6","1","97","5048.399999999998","5048.399999999998","0","0","0"
"65","50","0.6","1","72","3408.4000000000024","3408.4000000000024","0","0","0"
"69","50","0.65","1","51","2364.6000000000013","2364.6000000000013","0","0","0"
"68","50","0.65","1","52","3035.799999999999","3035.799999999999","0","0","0"
"64","50","0.6","1","85","4205.199999999997","4205.199999999997","0","0","0"
"66","50","0.65","1","68","3226.600000000001","3226.600000000001","0","0","0"
"67","50","0.65","1","68","3183.949999999998","3183.949999999998","0","0","0"
"63","50","0.6","1","98","5053.399999999998","5053.399999999998","0","0","0"
"65","50","0.6","1","73","3457.400000000003","3457.400000000003","0","0","0"
"69","50","0.65","1","52","2492.6000000000004","2492.6000000000004","0","0","0"
"68","50","0.65","1","53","3088.8","3088.8","0","0","0"
"64","50","0.6","1","86","4214.199999999997","4214.199999999997","0","0","0"
"63","50","0.6","1","99","5098.399999999997","5098.399999999997","0","0","0"
"67","50","0.65","1","69","3311.9499999999994","3311.9499999999994","0","0","0"
"69","50","0.65","1","53","2620.6000000000004","2620.6000000000004","0","0","0"
"68","50","0.65","1","54","3141.7999999999993","3141.7999999999993","0","0","0"
"64","50","0.6","1","87","4223.199999999997","4223.199999999997","0","0","0"
"66","50","0.65","1","69","3274.6000000000013","3274.6000000000013","0","0","0"
"63","50","0.6","1","100","5143.4","5143.4","0","0","0"
"71","50","0.7","1","0","0","0","0","0","0"
"69","50","0.65","1","54","2628.600000000001","2628.600000000001","0","0","0"
"65","50","0.6","1","74","3466.400000000003","3466.400000000003","0","0","0"
"70","50","0.65","1","37","1850.8500000000004","1850.8500000000004","0","0","0"
"64","50","0.6","1","88","4232.199999999998","4232.199999999998","0","0","0"
"68","50","0.65","1","55","3154.7999999999984","3154.7999999999984","0","0","0"
"67","50","0.65","1","70","3439.9500000000016","3439.9500000000016","0","0","0"
"71","50","0.7","1","1","59","59","0","0","0"
"66","50","0.65","1","70","3322.600000000001","3322.600000000001","0","0","0"
"71","50","0.7","1","2","60.799999999999976","60.799999999999976","0","0","0"
"69","50","0.65","1","55","2676.6000000000013","2676.6000000000013","0","0","0"
"65","50","0.6","1","75","3475.400000000003","3475.400000000003","0","0","0"
"64","50","0.6","1","89","4281.199999999998","4281.199999999998","0","0","0"
"70","50","0.65","1","38","1980.8499999999992","1980.8499999999992","0","0","0"
"67","50","0.65","1","71","3487.9500000000025","3487.9500000000025","0","0","0"
"66","50","0.65","1","71","3370.6000000000013","3370.6000000000013","0","0","0"
"71","50","0.7","1","3","110.40000000000002","110.40000000000002","0","0","0"
"65","50","0.6","1","76","3564.400000000002","3564.400000000002","0","0","0"
"69","50","0.65","1","56","2684.600000000001","2684.600000000001","0","0","0"
"64","50","0.6","1","90","4290.199999999998","4290.199999999998","0","0","0"
"70","50","0.65","1","39","2030.8499999999995","2030.8499999999995","0","0","0"
"67","50","0.65","1","72","3495.9500000000016","3495.9500000000016","0","0","0"
"71","50","0.7","1","4","121.40000000000002","121.40000000000002","0","0","0"
"65","50","0.6","1","77","3573.4","3573.4","0","0","0"
"69","50","0.65","1","57","2732.600000000001","2732.600000000001","0","0","0"
"64","50","0.6","1","91","4379.199999999997","4379.199999999997","0","0","0"
"71","50","0.7","1","5","212.39999999999998","212.39999999999998","0","0","0"
"70","50","0.65","1","40","2040.8499999999997","2040.8499999999997","0","0","0"
"67","50","0.65","1","73","3543.9500000000003","3543.9500000000003","0","0","0"
"68","50","0.65","1","56","3247.7999999999993","3247.7999999999993","0","0","0"
"69","50","0.65","1","58","2820.600000000002","2820.600000000002","0","0","0"
"71","50","0.7","1","6","223.39999999999995","223.39999999999995","0","0","0"
"65","50","0.6","1","78","3622.4","3622.4","0","0","0"
"67","50","0.65","1","74","3631.95","3631.95","0","0","0"
"71","50","0.7","1","7","274.4","274.4","0","0","0"
"70","50","0.65","1","41","2130.8500000000004","2130.8500000000004","0","0","0"
"69","50","0.65","1","59","2868.6000000000017","2868.6000000000017","0","0","0"
"68","50","0.65","1","57","3260.799999999999","3260.799999999999","0","0","0"
"65","50","0.6","1","79","3631.400000000001","3631.400000000001","0","0","0"
"67","50","0.65","1","75","3639.9500000000003","3639.9500000000003","0","0","0"
"71","50","0.7","1","8","285.4","285.4","0","0","0"
"70","50","0.65","1","42","2180.85","2180.85","0","0","0"
"69","50","0.65","1","60","2956.6000000000013","2956.6000000000013","0","0","0"
"64","50","0.6","1","92","4388.199999999997","4388.199999999997","0","0","0"
"68","50","0.65","1","58","3273.799999999999","3273.799999999999","0","0","0"
"65","50","0.6","1","80","3640.400000000001","3640.400000000001","0","0","0"
"67","50","0.65","1","76","3687.95","3687.95","0","0","0"
"71","50","0.7","1","9","376.39999999999986","376.39999999999986","0","0","0"
"70","50","0.65","1","43","2190.8500000000004","2190.8500000000004","0","0","0"
"69","50","0.65","1","61","2964.6000000000013","2964.6000000000013","0","0","0"
"68","50","0.65","1","59","3286.7999999999993","3286.7999999999993","0","0","0"
"64","50","0.6","1","93","4397.199999999997","4397.199999999997","0","0","0"
"67","50","0.65","1","77","3695.9499999999994","3695.9499999999994","0","0","0"
"71","50","0.7","1","10","387.3999999999998","387.3999999999998","0","0","0"
"70","50","0.65","1","44","2320.8499999999995","2320.8499999999995","0","0","0"
"66","50","0.65","1","72","3498.5999999999995","3498.5999999999995","0","0","0"
"69","50","0.65","1","62","3012.5999999999985","3012.5999999999985","0","0","0"
"71","50","0.7","1","11","398.3999999999998","398.3999999999998","0","0","0"
"68","50","0.65","1","60","3299.7999999999993","3299.7999999999993","0","0","0"
"65","50","0.6","1","81","3649.4000000000015","3649.4000000000015","0","0","0"
"64","50","0.6","1","94","4486.199999999998","4486.199999999998","0","0","0"
"70","50","0.65","1","45","2370.85","2370.85","0","0","0"
"71","50","0.7","1","12","449.3999999999999","449.3999999999999","0","0","0"
"69","50","0.65","1","63","3060.6000000000004","3060.6000000000004","0","0","0"
"68","50","0.65","1","61","3432.800000000001","3432.800000000001","0","0","0"
"67","50","0.65","1","78","3703.9499999999985","3703.9499999999985","0","0","0"
"64","50","0.6","1","95","4575.199999999997","4575.199999999997","0","0","0"
"65","50","0.6","1","82","3658.4000000000005","3658.4000000000005","0","0","0"
"70","50","0.65","1","46","2420.8500000000004","2420.8500000000004","0","0","0"
"66","50","0.65","1","73","3506.6","3506.6","0","0","0"
"69","50","0.65","1","64","3068.600000000001","3068.600000000001","0","0","0"
"71","50","0.7","1","13","460.39999999999975","460.39999999999975","0","0","0"
"64","50","0.6","1","96","4704.199999999999","4704.199999999999","0","0","0"
"65","50","0.6","1","83","3667.400000000001","3667.400000000001","0","0","0"
"69","50","0.65","1","65","3116.5999999999976","3116.5999999999976","0","0","0"
"70","50","0.65","1","47","2470.850000000001","2470.850000000001","0","0","0"
"66","50","0.65","1","74","3634.6000000000004","3634.6000000000004","0","0","0"
"71","50","0.7","1","14","511.39999999999975","511.39999999999975","0","0","0"
"69","50","0.65","1","66","3244.6","3244.6","0","0","0"
"67","50","0.65","1","79","3751.949999999998","3751.949999999998","0","0","0"
"64","50","0.6","1","97","4753.199999999998","4753.199999999998","0","0","0"
"65","50","0.6","1","84","3676.4000000000005","3676.4000000000005","0","0","0"
"70","50","0.65","1","48","2480.850000000001","2480.850000000001","0","0","0"
"66","50","0.65","1","75","3642.6","3642.6","0","0","0"
"71","50","0.7","1","15","562.4","562.4","0","0","0"
"69","50","0.65","1","67","3252.5999999999995","3252.5999999999995","0","0","0"
"68","50","0.65","1","62","3445.7999999999997","3445.7999999999997","0","0","0"
"64","50","0.6","1","98","4762.199999999998","4762.199999999998","0","0","0"
"65","50","0.6","1","85","3725.3999999999996","3725.3999999999996","0","0","0"
"70","50","0.65","1","49","2610.85","2610.85","0","0","0"
"71","50","0.7","1","16","613.4","613.4","0","0","0"
"66","50","0.65","1","76","3770.6000000000013","3770.6000000000013","0","0","0"
"69","50","0.65","1","68","3340.599999999998","3340.599999999998","0","0","0"
"67","50","0.65","1","80","3839.9499999999985","3839.9499999999985","0","0","0"
"64","50","0.6","1","99","4851.199999999997","4851.199999999997","0","0","0"
"70","50","0.65","1","50","2660.8500000000013","2660.8500000000013","0","0","0"
"65","50","0.6","1","86","3734.4","3734.4","0","0","0"
"66","50","0.65","1","77","3818.6","3818.6","0","0","0"
"71","50","0.7","1","17","664.3999999999999","664.3999999999999","0","0","0"
"69","50","0.65","1","69","3348.599999999999","3348.599999999999","0","0","0"
"68","50","0.65","1","63","3498.800000000002","3498.800000000002","0","0","0"
"64","50","0.6","1","100","4900.199999999997","4900.199999999997","0","0","0"
"70","50","0.65","1","51","2670.8500000000013","2670.8500000000013","0","0","0"
"65","50","0.6","1","87","3783.4","3783.4","0","0","0"
"67","50","0.65","1","81","3847.9499999999994","3847.9499999999994","0","0","0"
"72","50","0.7","1","0","0","0","0","0","0"
"71","50","0.7","1","18","715.4000000000001","715.4000000000001","0","0","0"
"66","50","0.65","1","78","3826.6000000000004","3826.6000000000004","0","0","0"
"72","50","0.7","1","1","56.99999999999999","56.99999999999999","0","0","0"
"68","50","0.65","1","64","3551.8","3551.8","0","0","0"
"72","50","0.7","1","2","101.30000000000001","101.30000000000001","0","0","0"
"65","50","0.6","1","88","3832.399999999999","3832.399999999999","0","0","0"
"70","50","0.65","1","52","2720.8500000000013","2720.8500000000013","0","0","0"
"71","50","0.7","1","19","726.4","726.4","0","0","0"
"66","50","0.65","1","79","3874.6","3874.6","0","0","0"
"72","50","0.7","1","3","113.30000000000001","113.30000000000001","0","0","0"
"68","50","0.65","1","65","3604.8000000000006","3604.8000000000006","0","0","0"
"65","50","0.6","1","89","3841.4","3841.4","0","0","0"
"71","50","0.7","1","20","777.3999999999999","777.3999999999999","0","0","0"
"67","50","0.65","1","82","3895.9500000000025","3895.9500000000025","0","0","0"
