"BehaviorSpace results (NetLogo 6.0.2)"
"basic.nlogo"
"vary tau, measure pool choices"
"05/05/2018 17:04:01:312 -0700"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","26","0","15"
"[run number]","N","tau","p","[step]","total-wealth","get-for-pool recent-agent-history 0","get-for-pool recent-agent-history 1","get-for-pool recent-agent-history 2"
"15","50","0.1","0","76","5949","37","6","7"
"10","50","0.05","0","96","6629.799999999999","31","10","9"
"16","50","0.15","0","56","3905.45","38","6","6"
"12","50","0.1","0","98","7126.9","41","4","5"
"10","50","0.05","0","97","6665.150000000001","36","8","6"
"15","50","0.1","0","77","6022.500000000004","35","4","11"
"17","50","0.15","0","19","1252.35","32","9","9"
"14","50","0.1","0","85","6691.900000000001","39","7","4"
"16","50","0.15","0","57","3980.3500000000004","37","5","8"
"12","50","0.1","0","99","7288.4","42","3","5"
"10","50","0.05","0","98","6698.299999999998","34","9","7"
"15","50","0.1","0","78","6174.200000000001","33","9","8"
"11","50","0.1","0","98","6636.700000000001","33","11","6"
"13","50","0.1","0","87","6428.300000000001","38","7","5"
"14","50","0.1","0","86","6726.700000000001","36","6","8"
"12","50","0.1","0","100","7317.9000000000015","31","12","7"
"10","50","0.05","0","99","6771.8","34","8","8"
"17","50","0.15","0","20","1284.8000000000002","35","7","8"
"18","50","0.15","0","0","0","0","0","0"
"15","50","0.1","0","79","6253.700000000002","41","5","4"
"14","50","0.1","0","87","6764.299999999997","39","3","8"
"17","50","0.15","0","21","1398.6000000000001","35","9","6"
"16","50","0.15","0","58","4058.2499999999995","40","7","3"
"18","50","0.15","0","1","53.99999999999999","14","18","18"
"11","50","0.1","0","99","6663.6","29","12","9"
"17","50","0.15","0","22","1475.85","38","9","3"
"13","50","0.1","0","88","6504.999999999999","38","7","5"
"15","50","0.1","0","80","6330.100000000001","38","9","3"
"10","50","0.05","0","100","6882.1500000000015","31","7","12"
"18","50","0.15","0","2","172.4","2","22","26"
"19","50","0.15","0","0","0","0","0","0"
"17","50","0.15","0","23","1634.5","40","4","6"
"11","50","0.1","0","100","6730.800000000001","29","12","9"
"15","50","0.1","0","81","6449.099999999999","40","7","3"
"19","50","0.15","0","1","133.00000000000003","13","17","20"
"14","50","0.1","0","88","6797.8","35","10","5"
"20","50","0.15","0","0","0","0","0","0"
"16","50","0.15","0","59","4174.75","38","7","5"
"19","50","0.15","0","2","209.64999999999995","1","23","26"
"17","50","0.15","0","24","1754.7000000000003","42","3","5"
"18","50","0.15","0","3","212.7999999999999","1","19","30"
"20","50","0.15","0","1","57.999999999999986","18","17","15"
"14","50","0.1","0","89","6830.500000000001","34","8","8"
"13","50","0.1","0","89","6540.799999999999","37","7","6"
"20","50","0.15","0","2","177.94999999999993","4","25","21"
"16","50","0.15","0","60","4292.1","39","6","5"
"19","50","0.15","0","3","208.74999999999997","0","19","31"
"14","50","0.1","0","90","6983.5999999999985","34","6","10"
"17","50","0.15","0","25","1829.0500000000002","36","4","10"
"20","50","0.15","0","3","177.74999999999997","1","26","23"
"15","50","0.1","0","82","6482.2","34","10","6"
"19","50","0.15","0","4","218.84999999999994","14","18","18"
"13","50","0.1","0","90","6617.400000000001","38","6","6"
"19","50","0.15","0","5","309.4","14","21","15"
"18","50","0.15","0","4","263.04999999999995","14","19","17"
"20","50","0.15","0","4","186.29999999999998","12","28","10"
"14","50","0.1","0","91","7018.199999999999","36","8","6"
"15","50","0.1","0","83","6515.200000000001","34","14","2"
"19","50","0.15","0","6","319.8500000000001","13","20","17"
"18","50","0.15","0","5","315.75000000000006","16","19","15"
"14","50","0.1","0","92","7095.599999999997","39","6","5"
"19","50","0.15","0","7","339.15","22","16","12"
"15","50","0.1","0","84","6671.100000000001","37","11","2"
"16","50","0.15","0","61","4365.599999999999","35","9","6"
"20","50","0.15","0","5","198.70000000000005","16","21","13"
"17","50","0.15","0","26","1980.4","33","6","11"
"18","50","0.15","0","6","450.04999999999995","17","15","18"
"19","50","0.15","0","8","440.8499999999999","25","12","13"
"14","50","0.1","0","93","7176.399999999999","42","3","5"
"13","50","0.1","0","91","6693.9","38","5","7"
"15","50","0.1","0","85","6786.6","37","9","4"
"17","50","0.15","0","27","2054.8999999999996","36","7","7"
"18","50","0.15","0","7","582.6500000000001","15","17","18"
"19","50","0.15","0","9","468.4500000000001","30","8","12"
"16","50","0.15","0","62","4394.3499999999985","31","7","12"
"20","50","0.15","0","6","213.70000000000007","18","19","13"
"14","50","0.1","0","94","7253.799999999997","39","5","6"
"15","50","0.1","0","86","6862.3","37","10","3"
"17","50","0.15","0","28","2091.55","38","5","7"
"18","50","0.15","0","8","639.8500000000001","19","14","17"
"20","50","0.15","0","7","355.4","25","21","4"
"17","50","0.15","0","29","2248.6","39","10","1"
"15","50","0.1","0","87","6941.200000000002","40","5","5"
"13","50","0.1","0","92","6848.600000000001","36","7","7"
"14","50","0.1","0","95","7287.8","35","7","8"
"18","50","0.15","0","9","742.8999999999997","25","10","15"
"20","50","0.15","0","8","419.8500000000001","27","12","11"
"17","50","0.15","0","30","2289.1","42","6","2"
"19","50","0.15","0","10","501.25000000000006","34","9","7"
"18","50","0.15","0","10","765.9499999999998","25","11","14"
"15","50","0.1","0","88","6977.9","38","8","4"
"14","50","0.1","0","96","7439.1","33","13","4"
"20","50","0.15","0","9","475.6499999999998","20","22","8"
"17","50","0.15","0","31","2326.449999999999","39","2","9"
"19","50","0.15","0","11","534.6","35","12","3"
"20","50","0.15","0","10","542.9499999999999","30","11","9"
"15","50","0.1","0","89","7051.500000000001","35","10","5"
"19","50","0.15","0","12","642.6499999999999","30","13","7"
"13","50","0.1","0","93","6963.699999999999","36","8","6"
"14","50","0.1","0","97","7513.699999999999","36","9","5"
"20","50","0.15","0","11","653.1000000000003","33","9","8"
"15","50","0.1","0","90","7128.299999999999","38","6","6"
"19","50","0.15","0","13","669.55","29","11","10"
"17","50","0.15","0","32","2364.35","40","4","6"
"20","50","0.15","0","12","681.4000000000002","31","13","6"
"13","50","0.1","0","94","7040.800000000001","38","9","3"
"14","50","0.1","0","98","7544.199999999999","32","4","14"
"15","50","0.1","0","91","7204.8","38","7","5"
"20","50","0.15","0","13","717.15","38","8","4"
"17","50","0.15","0","33","2398.4000000000005","36","4","10"
"14","50","0.1","0","99","7576.199999999998","34","8","8"
"17","50","0.15","0","34","2436.5999999999995","40","6","4"
"20","50","0.15","0","14","793.0499999999998","38","7","5"
"15","50","0.1","0","92","7363.800000000001","40","8","2"
"16","50","0.15","0","63","4504.250000000001","32","7","11"
"20","50","0.15","0","15","826.9499999999998","36","5","9"
"17","50","0.15","0","35","2477.2500000000005","42","4","4"
"14","50","0.1","0","100","7730.499999999997","36","7","7"
"15","50","0.1","0","93","7440.400000000001","38","6","6"
"21","50","0.2","0","0","0","0","0","0"
"19","50","0.15","0","14","734.4500000000002","27","9","14"
"18","50","0.15","0","11","798.3000000000003","34","9","7"
"20","50","0.15","0","16","860.9999999999997","36","10","4"
"17","50","0.15","0","36","2554.9","39","4","7"
"21","50","0.2","0","1","15","15","17","18"
"16","50","0.15","0","64","4655.9","33","5","12"
"13","50","0.1","0","95","7081.5","42","4","4"
"21","50","0.2","0","2","91.19999999999997","2","25","23"
"15","50","0.1","0","94","7477.400000000001","38","6","6"
"20","50","0.15","0","17","973.0500000000001","34","12","4"
"17","50","0.15","0","37","2631.400000000001","38","4","8"
"18","50","0.15","0","12","868.2999999999998","33","7","10"
"19","50","0.15","0","15","798.8999999999999","27","14","9"
"16","50","0.15","0","65","4730.249999999999","36","6","8"
"21","50","0.2","0","3","91.19999999999997","1","27","22"
"18","50","0.15","0","13","898.3500000000001","32","9","9"
"15","50","0.1","0","95","7632.399999999998","36","6","8"
"13","50","0.1","0","96","7157.500000000003","37","6","7"
"19","50","0.15","0","16","829.5999999999998","34","5","11"
"18","50","0.15","0","14","1047.3999999999999","31","10","9"
"21","50","0.2","0","4","99.59999999999992","13","19","18"
"16","50","0.15","0","66","4801.000000000001","33","9","8"
"15","50","0.1","0","96","7785.899999999999","35","10","5"
"19","50","0.15","0","17","903.8000000000001","36","6","8"
"18","50","0.15","0","15","1115.85","31","11","8"
"21","50","0.2","0","5","105.99999999999994","11","25","14"
"13","50","0.1","0","97","7310.799999999999","35","6","9"
"19","50","0.15","0","18","941.4500000000003","39","6","5"
"17","50","0.15","0","38","2706.8999999999996","37","8","5"
"20","50","0.15","0","18","1049.4","38","10","2"
"19","50","0.15","0","19","1014.9500000000002","35","8","7"
"13","50","0.1","0","98","7385.500000000001","36","4","10"
"18","50","0.15","0","16","1149.4999999999998","35","11","4"
"16","50","0.15","0","67","4835.050000000001","36","7","7"
"21","50","0.2","0","6","159.99999999999994","16","23","11"
"19","50","0.15","0","20","1047.1499999999999","34","7","9"
"18","50","0.15","0","17","1181.6999999999998","34","11","5"
"13","50","0.1","0","99","7423.099999999999","39","6","5"
"17","50","0.15","0","39","2820.95","36","7","7"
"19","50","0.15","0","21","1122.9","38","6","6"
"15","50","0.1","0","97","7859.699999999998","35","8","7"
"20","50","0.15","0","19","1125.8999999999996","38","6","6"
"21","50","0.2","0","7","297","22","22","6"
"18","50","0.15","0","18","1211.4999999999998","31","11","8"
"13","50","0.1","0","100","7496.900000000001","35","9","6"
"19","50","0.15","0","22","1158.55","37","7","6"
"22","50","0.2","0","0","0","0","0","0"
"18","50","0.15","0","19","1239.7000000000003","30","16","4"
"15","50","0.1","0","98","8013.599999999998","35","7","8"
"22","50","0.2","0","1","64","24","12","14"
"17","50","0.15","0","40","2857","38","7","5"
"19","50","0.15","0","23","1232.3499999999997","35","9","6"
"21","50","0.2","0","8","318.20000000000005","25","15","10"
"22","50","0.2","0","2","101.20000000000002","3","24","23"
"18","50","0.15","0","20","1306.4499999999998","29","14","7"
"20","50","0.15","0","20","1161.5000000000002","38","6","6"
"19","50","0.15","0","24","1265.1499999999999","34","9","7"
"21","50","0.2","0","9","341.6","28","7","15"
"18","50","0.15","0","21","1333.5","29","13","8"
"15","50","0.1","0","99","8127.3","35","7","8"
"18","50","0.15","0","22","1405.45","33","11","6"
"22","50","0.2","0","3","140.20000000000002","1","29","20"
"17","50","0.15","0","41","2895.5","40","5","5"
"21","50","0.2","0","10","369.3999999999999","31","11","8"
"19","50","0.15","0","25","1377.2","34","8","8"
"20","50","0.15","0","21","1237.8500000000001","38","5","7"
"18","50","0.15","0","23","1474.2","31","12","7"
"17","50","0.15","0","42","2976.75","42","5","3"
"21","50","0.2","0","11","399.4","33","11","6"
"19","50","0.15","0","26","1451.9499999999998","37","6","7"
"17","50","0.15","0","43","3139.0999999999995","44","2","4"
"18","50","0.15","0","24","1544.5500000000004","32","10","8"
"15","50","0.1","0","100","8201.6","36","9","5"
"20","50","0.15","0","22","1312.5","36","6","8"
"19","50","0.15","0","27","1520.8500000000001","31","12","7"
"22","50","0.2","0","4","142.40000000000003","7","22","21"
"16","50","0.15","0","68","4904.4000000000015","31","14","5"
"21","50","0.2","0","12","426.8","31","7","12"
"18","50","0.15","0","25","1573.4499999999998","31","11","8"
"19","50","0.15","0","28","1598.6000000000004","40","6","4"
"23","50","0.2","0","0","0","0","0","0"
"21","50","0.2","0","13","459.2000000000002","34","7","9"
"23","50","0.2","0","1","56.00000000000001","16","12","22"
"20","50","0.15","0","23","1427.1499999999999","36","7","7"
"18","50","0.15","0","26","1605.3999999999996","33","12","5"
"19","50","0.15","0","29","1637.65","41","6","3"
"17","50","0.15","0","44","3172.15","35","6","9"
"21","50","0.2","0","14","495.3999999999999","38","9","3"
"16","50","0.15","0","69","4935.700000000001","34","11","5"
"18","50","0.15","0","27","1763.7500000000002","40","5","5"
"22","50","0.2","0","5","199.20000000000005","21","15","14"
"19","50","0.15","0","30","1672.8499999999997","37","4","9"
"23","50","0.2","0","2","53.39999999999997","2","20","28"
"21","50","0.2","0","15","526.1999999999999","33","6","11"
"18","50","0.15","0","28","1844.2500000000002","42","5","3"
"19","50","0.15","0","31","1829.1500000000008","39","6","5"
"17","50","0.15","0","45","3205.15","36","5","9"
"16","50","0.15","0","70","4967.749999999999","34","11","5"
"20","50","0.15","0","24","1464.9499999999996","39","7","4"
"21","50","0.2","0","16","598.8000000000001","34","9","7"
"22","50","0.2","0","6","253.60000000000005","19","16","15"
"18","50","0.15","0","29","1923.8999999999992","41","6","3"
"19","50","0.15","0","32","1907.4999999999998","40","4","6"
"17","50","0.15","0","46","3240.4499999999994","38","7","5"
"23","50","0.2","0","3","172.60000000000002","1","26","23"
"21","50","0.2","0","17","627","31","10","9"
"18","50","0.15","0","30","2081.7","39","7","4"
"22","50","0.2","0","7","316.2","26","12","12"
"19","50","0.15","0","33","1943.85","38","7","5"
"17","50","0.15","0","47","3317.649999999999","39","5","6"
"21","50","0.2","0","18","693.5999999999999","29","16","5"
"18","50","0.15","0","31","2119.7499999999995","40","4","6"
"20","50","0.15","0","25","1501.2","37","8","5"
"17","50","0.15","0","48","3430.6999999999994","35","7","8"
"22","50","0.2","0","8","338.6","26","16","8"
"21","50","0.2","0","19","760.8","30","13","7"
"23","50","0.2","0","4","176.60000000000005","9","22","19"
"18","50","0.15","0","32","2237.95","40","8","2"
"17","50","0.15","0","49","3467.3500000000004","38","6","6"
"21","50","0.2","0","20","793","34","10","6"
"18","50","0.15","0","33","2394.999999999999","39","5","6"
"22","50","0.2","0","9","405.20000000000005","29","14","7"
"20","50","0.15","0","26","1542.1499999999996","42","5","3"
"17","50","0.15","0","50","3625","39","4","7"
"19","50","0.15","0","34","2016.45","35","4","11"
"21","50","0.2","0","21","868.6000000000001","38","7","5"
"18","50","0.15","0","34","2508.050000000001","35","9","6"
"23","50","0.2","0","5","228.00000000000006","16","23","11"
"22","50","0.2","0","10","434.40000000000015","32","11","7"
"16","50","0.15","0","71","5001.250000000001","35","10","5"
"20","50","0.15","0","27","1622.4999999999998","42","5","3"
"19","50","0.15","0","35","2165.0499999999997","31","9","10"
"17","50","0.15","0","51","3657.65","34","5","11"
"21","50","0.2","0","22","899.9999999999999","33","12","5"
"18","50","0.15","0","35","2576.9500000000007","31","12","7"
"23","50","0.2","0","6","237.59999999999994","14","21","15"
"20","50","0.15","0","28","1698.8499999999992","38","6","6"
"17","50","0.15","0","52","3693.8500000000004","38","4","8"
"18","50","0.15","0","36","2605.000000000001","30","13","7"
"20","50","0.15","0","29","1734.4999999999998","37","6","7"
"19","50","0.15","0","36","2237.3500000000004","35","8","7"
"22","50","0.2","0","11","502.79999999999995","32","8","10"
"18","50","0.15","0","37","2716.4999999999986","33","10","7"
"17","50","0.15","0","53","3808.9499999999994","36","5","9"
"20","50","0.15","0","30","1772.4499999999994","39","5","6"
"18","50","0.15","0","38","2785.850000000001","31","9","10"
"16","50","0.15","0","72","5069.3","30","10","10"
"21","50","0.2","0","23","924.4000000000003","27","17","6"
"17","50","0.15","0","54","3963.9500000000003","38","5","7"
"19","50","0.15","0","37","2310.85","35","9","6"
"18","50","0.15","0","39","2936.750000000001","33","9","8"
"22","50","0.2","0","12","573.4","33","8","9"
"19","50","0.15","0","38","2427.2000000000003","38","6","6"
"21","50","0.2","0","24","950.4000000000001","29","13","8"
"20","50","0.15","0","31","1807.7999999999997","37","9","4"
"16","50","0.15","0","73","5218.199999999999","31","13","6"
"18","50","0.15","0","40","3011.4999999999995","37","9","4"
"21","50","0.2","0","25","1021.0000000000001","32","11","7"
"22","50","0.2","0","13","607.8","37","10","3"
"17","50","0.15","0","55","4038.1500000000005","36","3","11"
"19","50","0.15","0","39","2543.100000000001","38","6","6"
"23","50","0.2","0","7","290.99999999999994","17","15","18"
"20","50","0.15","0","32","1882.4499999999998","36","9","5"
"18","50","0.15","0","41","3083.15","33","12","5"
"21","50","0.2","0","26","1052.1999999999998","34","11","5"
"19","50","0.15","0","40","2621.6000000000004","40","4","6"
"17","50","0.15","0","56","4115.500000000001","39","5","6"
"18","50","0.15","0","42","3117.2500000000014","35","10","5"
"16","50","0.15","0","74","5290.25","34","11","5"
"22","50","0.2","0","14","641.4000000000001","35","10","5"
"21","50","0.2","0","27","1125.1999999999998","35","11","4"
"19","50","0.15","0","41","2657.7999999999997","38","7","5"
"17","50","0.15","0","57","4149.7","36","2","12"
"18","50","0.15","0","43","3234.2000000000003","38","8","4"
"22","50","0.2","0","15","711.8000000000001","33","9","8"
"23","50","0.2","0","8","343.40000000000003","17","22","11"
"16","50","0.15","0","75","5402.849999999998","35","8","7"
"21","50","0.2","0","28","1155","32","13","5"
"19","50","0.15","0","42","2730.2999999999997","34","8","8"
"20","50","0.15","0","33","1956.95","36","7","7"
"17","50","0.15","0","58","4184.750000000001","37","7","6"
"18","50","0.15","0","44","3270.9999999999995","38","8","4"
"21","50","0.2","0","29","1226.4000000000003","33","14","3"
"19","50","0.15","0","43","2845.5","37","7","6"
"17","50","0.15","0","59","4221.05","39","3","8"
"16","50","0.15","0","76","5517.05","36","5","9"
"18","50","0.15","0","45","3302.0499999999997","33","10","7"
"21","50","0.2","0","30","1343.3999999999999","39","9","2"
"19","50","0.15","0","44","2961.6499999999996","39","7","4"
"22","50","0.2","0","16","737.2000000000003","28","12","10"
"17","50","0.15","0","60","4336.950000000002","38","2","10"
"20","50","0.15","0","34","1986.1","32","12","6"
"18","50","0.15","0","46","3332.8000000000006","33","10","7"
"23","50","0.2","0","9","399.8","21","16","13"
"16","50","0.15","0","77","5553.399999999999","38","2","10"
"21","50","0.2","0","31","1458.8000000000002","38","8","4"
"19","50","0.15","0","45","2998.0000000000005","38","7","5"
"17","50","0.15","0","61","4371.250000000001","37","8","5"
"20","50","0.15","0","35","2014.9499999999994","32","10","8"
"18","50","0.15","0","47","3405.1499999999996","34","10","6"
"19","50","0.15","0","46","3077.8000000000006","41","5","4"
"17","50","0.15","0","62","4448.45","39","4","7"
"16","50","0.15","0","78","5592.049999999997","40","5","5"
"22","50","0.2","0","17","803.6000000000003","28","12","10"
"21","50","0.2","0","32","1493.8000000000002","37","7","6"
"18","50","0.15","0","48","3472.4499999999994","30","13","7"
"19","50","0.15","0","47","3157.4499999999994","41","5","4"
"17","50","0.15","0","63","4566.5","40","2","8"
"23","50","0.2","0","10","418.6","23","18","9"
"16","50","0.15","0","79","5663.8","34","5","11"
"18","50","0.15","0","49","3498.499999999999","28","10","12"
"19","50","0.15","0","48","3237.3999999999996","41","3","6"
"17","50","0.15","0","64","4682.699999999999","38","2","10"
"20","50","0.15","0","36","2084.2999999999997","31","13","6"
"19","50","0.15","0","49","3320.4999999999995","44","4","2"
"18","50","0.15","0","50","3569.7","33","9","8"
"21","50","0.2","0","33","1568.5999999999997","37","9","4"
"17","50","0.15","0","65","4798.2","37","7","6"
"16","50","0.15","0","80","5739.3","37","3","10"
"19","50","0.15","0","50","3399.2999999999993","40","6","4"
"22","50","0.2","0","18","869.7999999999997","29","15","6"
"23","50","0.2","0","11","519.6000000000001","24","14","12"
"18","50","0.15","0","51","3604.8999999999987","37","7","6"
"20","50","0.15","0","37","2119.0499999999997","37","8","5"
"17","50","0.15","0","66","4913.550000000001","37","6","7"
"19","50","0.15","0","51","3431.8000000000006","34","11","5"
"21","50","0.2","0","34","1687.1999999999998","40","8","2"
"22","50","0.2","0","19","936.1999999999999","29","12","9"
"18","50","0.15","0","52","3761.8500000000013","38","8","4"
"23","50","0.2","0","12","541.4","25","17","8"
"19","50","0.15","0","52","3543.5499999999997","34","11","5"
"17","50","0.15","0","67","5065.599999999999","34","7","9"
"21","50","0.2","0","35","1761.4","37","8","5"
"23","50","0.2","0","13","604.1999999999999","26","18","6"
"19","50","0.15","0","53","3574.4500000000007","33","8","9"
"18","50","0.15","0","53","3915.6","36","8","6"
"19","50","0.15","0","54","3647.6500000000005","35","7","8"
"16","50","0.15","0","81","5775.55","37","4","9"
"23","50","0.2","0","14","670","28","15","7"
"22","50","0.2","0","20","1084.1999999999998","31","11","8"
"19","50","0.15","0","55","3722.250000000001","37","9","4"
"17","50","0.15","0","68","5182.95","39","6","5"
"20","50","0.15","0","38","2152.0999999999995","35","8","7"
"19","50","0.15","0","56","3793.0000000000005","33","10","7"
"21","50","0.2","0","36","1915.0000000000002","35","10","5"
"22","50","0.2","0","21","1197.9999999999993","36","10","4"
"17","50","0.15","0","69","5214.85","34","6","10"
"20","50","0.15","0","39","2226.45","36","8","6"
"16","50","0.15","0","82","5810.2","36","3","11"
"23","50","0.2","0","15","694.5999999999998","28","12","10"
"19","50","0.15","0","57","3908.3500000000013","37","8","5"
"21","50","0.2","0","37","1985.2000000000005","32","13","5"
"17","50","0.15","0","70","5361.250000000001","30","10","10"
"20","50","0.15","0","40","2337.95","33","7","10"
"16","50","0.15","0","83","5920.550000000001","32","6","12"
"19","50","0.15","0","58","3945.8500000000017","39","9","2"
"18","50","0.15","0","54","4018.2999999999997","26","11","13"
"22","50","0.2","0","22","1232.4","36","10","4"
"21","50","0.2","0","38","2019.4000000000003","36","9","5"
"23","50","0.2","0","16","715.6","24","13","13"
"17","50","0.15","0","71","5394.699999999999","36","6","8"
"19","50","0.15","0","59","4023.35","39","7","4"
"21","50","0.2","0","39","2130.6","34","10","6"
"23","50","0.2","0","17","780.8","28","7","15"
"20","50","0.15","0","41","2485.1","30","9","11"
"17","50","0.15","0","72","5432.450000000002","40","4","6"
"22","50","0.2","0","23","1388.9999999999995","38","8","4"
"21","50","0.2","0","40","2248.0000000000005","40","8","2"
"19","50","0.15","0","60","4055.5500000000015","34","8","8"
"23","50","0.2","0","18","806.4000000000002","27","11","12"
"18","50","0.15","0","55","4122.400000000001","28","10","12"
"17","50","0.15","0","73","5468.8","38","4","8"
"19","50","0.15","0","61","4162.700000000001","30","13","7"
"21","50","0.2","0","41","2283.2000000000003","37","7","6"
"23","50","0.2","0","19","837.3999999999997","34","11","5"
"18","50","0.15","0","56","4183.100000000001","24","19","7"
"17","50","0.15","0","74","5504.45","37","5","8"
"20","50","0.15","0","42","2636.6","33","6","11"
"19","50","0.15","0","62","4316.600000000001","36","8","6"
"16","50","0.15","0","84","5953.899999999998","35","6","9"
"23","50","0.2","0","20","909.1999999999999","34","14","2"
"18","50","0.15","0","57","4247.300000000001","29","7","14"
"17","50","0.15","0","75","5580.950000000002","38","5","7"
"20","50","0.15","0","43","2784.3500000000004","30","9","11"
"19","50","0.15","0","63","4389.6500000000015","35","8","7"
"18","50","0.15","0","58","4277.549999999999","34","4","12"
"22","50","0.2","0","24","1418.9999999999995","32","9","9"
"23","50","0.2","0","21","979.9999999999999","33","13","4"
"17","50","0.15","0","76","5614.750000000001","35","6","9"
"21","50","0.2","0","42","2400.5999999999995","39","8","3"
"19","50","0.15","0","64","4549.299999999999","41","7","2"
"23","50","0.2","0","22","1055.8000000000002","38","8","4"
"17","50","0.15","0","77","5765.049999999998","33","7","10"
"22","50","0.2","0","25","1489.4000000000003","32","8","10"
"18","50","0.15","0","59","4427.300000000001","32","9","9"
"16","50","0.15","0","85","6107.95","36","8","6"
"20","50","0.15","0","44","2895.8500000000004","33","9","8"
"19","50","0.15","0","65","4582.65","35","10","5"
"22","50","0.2","0","26","1556.4","30","10","10"
"17","50","0.15","0","78","5795.949999999999","33","8","9"
"18","50","0.15","0","60","4505.200000000003","40","7","3"
"20","50","0.15","0","45","3046.6","33","10","7"
"21","50","0.2","0","43","2475.7999999999993","37","10","3"
"23","50","0.2","0","23","1127.6","34","10","6"
"19","50","0.15","0","66","4655.1500000000015","34","9","7"
"22","50","0.2","0","27","1583.1999999999996","30","13","7"
"17","50","0.15","0","79","5864.999999999998","31","12","7"
"20","50","0.15","0","46","3075.7999999999997","31","10","9"
"19","50","0.15","0","67","4805.2","32","11","7"
"22","50","0.2","0","28","1605.1999999999991","25","16","9"
"20","50","0.15","0","47","3142.2500000000005","29","11","10"
"18","50","0.15","0","61","4580.950000000001","38","6","6"
"19","50","0.15","0","68","4836.85","33","10","7"
"22","50","0.2","0","29","1711.5999999999992","29","17","4"
"20","50","0.15","0","48","3209.4500000000003","29","10","11"
"21","50","0.2","0","44","2546.7999999999997","33","10","7"
"22","50","0.2","0","30","1820.4","31","13","6"
"18","50","0.15","0","62","4695.850000000001","37","10","3"
"19","50","0.15","0","69","4869.5","34","7","9"
"16","50","0.15","0","86","6222.149999999998","36","9","5"
"23","50","0.2","0","24","1281.1999999999996","35","9","6"
"18","50","0.15","0","63","4731","38","7","5"
"19","50","0.15","0","70","4946.250000000001","39","7","4"
"22","50","0.2","0","31","1973.4","36","9","5"
"20","50","0.15","0","49","3238.45","32","14","4"
"21","50","0.2","0","45","2653.8000000000006","31","9","10"
"17","50","0.15","0","80","6023.5999999999985","41","3","6"
"23","50","0.2","0","25","1317.3999999999996","38","6","6"
"22","50","0.2","0","32","2048.7999999999997","37","8","5"
"18","50","0.15","0","64","4812.9","44","3","3"
"19","50","0.15","0","71","4983.75","39","5","6"
"20","50","0.15","0","50","3272.1499999999996","37","6","7"
"16","50","0.15","0","87","6254.950000000002","34","10","6"
"17","50","0.15","0","81","6060.200000000001","39","8","3"
"23","50","0.2","0","26","1355.3999999999999","40","6","4"
"18","50","0.15","0","65","4893.400000000001","42","2","6"
"19","50","0.15","0","72","5058.4","36","9","5"
"20","50","0.15","0","51","3381.6000000000004","32","8","10"
"16","50","0.15","0","88","6295.75","42","5","3"
"21","50","0.2","0","46","2721.8000000000015","31","10","9"
"17","50","0.15","0","82","6174.100000000001","36","5","9"
"23","50","0.2","0","27","1394.3999999999996","41","5","4"
"20","50","0.15","0","52","3412.95","33","10","7"
"22","50","0.2","0","33","2199.2","33","13","4"
"21","50","0.2","0","47","2872.8000000000006","33","8","9"
"17","50","0.15","0","83","6206.549999999999","35","8","7"
"19","50","0.15","0","73","5135.450000000002","39","7","4"
"23","50","0.2","0","28","1474.4000000000003","41","3","6"
"20","50","0.15","0","53","3482.1500000000005","31","11","8"
"18","50","0.15","0","66","4929.900000000001","38","9","3"
"21","50","0.2","0","48","2944.6000000000004","34","7","9"
"17","50","0.15","0","84","6237.149999999998","33","9","8"
"19","50","0.15","0","74","5212.100000000002","38","4","8"
"23","50","0.2","0","29","1548.3999999999994","37","7","6"
"16","50","0.15","0","89","6370.500000000001","37","4","9"
"22","50","0.2","0","34","2348.2000000000003","32","12","6"
"17","50","0.15","0","85","6270.049999999999","35","11","4"
"21","50","0.2","0","49","3016.7999999999993","35","8","7"
"19","50","0.15","0","75","5289.45","39","4","7"
"23","50","0.2","0","30","1667.8","41","5","4"
"18","50","0.15","0","67","4967.4000000000015","39","6","5"
"21","50","0.2","0","50","3045.8","32","11","7"
"19","50","0.15","0","76","5368.099999999998","40","5","5"
"16","50","0.15","0","90","6402.85","34","5","11"
"17","50","0.15","0","86","6345.8","38","8","4"
"23","50","0.2","0","31","1784.6000000000001","39","7","4"
"22","50","0.2","0","35","2413.600000000001","28","11","11"
"20","50","0.15","0","54","3633.799999999999","33","9","8"
"19","50","0.15","0","77","5408.049999999998","41","4","5"
"21","50","0.2","0","51","3113.6","30","11","9"
"23","50","0.2","0","32","1863.8000000000004","41","6","3"
"17","50","0.15","0","87","6420.999999999999","37","7","6"
"16","50","0.15","0","91","6549.750000000002","29","6","15"
"18","50","0.15","0","68","5081.449999999999","36","6","8"
"20","50","0.15","0","55","3742.300000000001","30","10","10"
"19","50","0.15","0","78","5486.850000000002","40","3","7"
"21","50","0.2","0","52","3140.9999999999995","29","11","10"
"23","50","0.2","0","33","1985.3999999999999","43","4","3"
"17","50","0.15","0","88","6456.649999999999","37","10","3"
"22","50","0.2","0","36","2487.8","38","6","6"
"19","50","0.15","0","79","5566.5","41","5","4"
"21","50","0.2","0","53","3207","29","10","11"
"17","50","0.15","0","89","6533.249999999998","39","7","4"
"18","50","0.15","0","69","5114.700000000002","34","9","7"
"21","50","0.2","0","54","3277.999999999999","33","10","7"
"19","50","0.15","0","80","5724.299999999998","39","9","2"
