"BehaviorSpace results (NetLogo 6.0.2)"
"basic.nlogo"
"vary tau"
"04/30/2018 08:36:52:333 -0700"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","26","0","30"
"[run number]","N","tau","p","[step]","total-wealth","sum [wealth] of turtles with [ strategy = 0 ]","sum [wealth] of turtles with [ strategy = 1 ]","sum [wealth] of turtles with [ strategy = 2 ]","sum [wealth] of turtles with [ strategy = 3 ]"
"2","50","0","1","26","884.9999999999993","0","884.9999999999993","0","0"
"8","50","0.05","1","25","761.0500000000002","0","761.0500000000002","0","0"
"7","50","0.05","1","35","1492.9999999999995","0","1492.9999999999995","0","0"
"3","50","0","1","22","973.9999999999995","0","973.9999999999995","0","0"
"2","50","0","1","27","965.9999999999997","0","965.9999999999997","0","0"
"6","50","0.05","1","43","2099.2000000000007","0","2099.2000000000007","0","0"
"5","50","0","1","23","1258.0000000000002","0","1258.0000000000002","0","0"
"7","50","0.05","1","36","1533","0","1533","0","0"
"3","50","0","1","23","975.9999999999994","0","975.9999999999994","0","0"
"2","50","0","1","28","966.9999999999995","0","966.9999999999995","0","0"
"6","50","0.05","1","44","2099.2000000000016","0","2099.2000000000016","0","0"
"1","50","0","1","19","872.9999999999994","0","872.9999999999994","0","0"
"4","50","0","1","43","2256.0000000000005","0","2256.0000000000005","0","0"
"5","50","0","1","24","1298.0000000000005","0","1298.0000000000005","0","0"
"8","50","0.05","1","26","882.0500000000002","0","882.0500000000002","0","0"
"3","50","0","1","24","1017.9999999999997","0","1017.9999999999997","0","0"
"2","50","0","1","29","967.9999999999998","0","967.9999999999998","0","0"
"6","50","0.05","1","45","2139.2000000000007","0","2139.2000000000007","0","0"
"8","50","0.05","1","27","883.0500000000003","0","883.0500000000003","0","0"
"6","50","0.05","1","46","2139.2000000000007","0","2139.2000000000007","0","0"
"1","50","0","1","20","953.9999999999995","0","953.9999999999995","0","0"
"2","50","0","1","30","1048.999999999999","0","1048.999999999999","0","0"
"5","50","0","1","25","1338","0","1338","0","0"
"4","50","0","1","44","2257.0000000000005","0","2257.0000000000005","0","0"
"7","50","0.05","1","37","1573.0000000000002","0","1573.0000000000002","0","0"
"8","50","0.05","1","28","924.0499999999997","0","924.0499999999997","0","0"
"6","50","0.05","1","47","2139.2000000000007","0","2139.2000000000007","0","0"
"2","50","0","1","31","1049.999999999999","0","1049.999999999999","0","0"
"5","50","0","1","26","1378","0","1378","0","0"
"4","50","0","1","45","2298.0000000000005","0","2298.0000000000005","0","0"
"8","50","0.05","1","29","925.0499999999998","0","925.0499999999998","0","0"
"6","50","0.05","1","48","2179.200000000001","0","2179.200000000001","0","0"
"3","50","0","1","25","1019.9999999999998","0","1019.9999999999998","0","0"
"2","50","0","1","32","1091.0000000000005","0","1091.0000000000005","0","0"
"5","50","0","1","27","1377.9999999999995","0","1377.9999999999995","0","0"
"1","50","0","1","21","1075.0000000000007","0","1075.0000000000007","0","0"
"8","50","0.05","1","30","1046.0499999999995","0","1046.0499999999995","0","0"
"4","50","0","1","46","2339.000000000001","0","2339.000000000001","0","0"
"6","50","0.05","1","49","2299.2000000000007","0","2299.2000000000007","0","0"
"5","50","0","1","28","1377.9999999999998","0","1377.9999999999998","0","0"
"2","50","0","1","33","1092","0","1092","0","0"
"7","50","0.05","1","38","1692.9999999999998","0","1692.9999999999998","0","0"
"8","50","0.05","1","31","1127.0499999999995","0","1127.0499999999995","0","0"
"4","50","0","1","47","2340.0000000000005","0","2340.0000000000005","0","0"
"3","50","0","1","26","1021.9999999999997","0","1021.9999999999997","0","0"
"6","50","0.05","1","50","2299.200000000001","0","2299.200000000001","0","0"
"5","50","0","1","29","1458","0","1458","0","0"
"2","50","0","1","34","1132.9999999999998","0","1132.9999999999998","0","0"
"8","50","0.05","1","32","1128.0499999999995","0","1128.0499999999995","0","0"
"1","50","0","1","22","1116.0000000000005","0","1116.0000000000005","0","0"
"5","50","0","1","30","1498","0","1498","0","0"
"6","50","0.05","1","51","2419.2000000000003","0","2419.2000000000003","0","0"
"2","50","0","1","35","1213.9999999999998","0","1213.9999999999998","0","0"
"7","50","0.05","1","39","1773","0","1773","0","0"
"3","50","0","1","27","1144","0","1144","0","0"
"8","50","0.05","1","33","1249.0500000000002","0","1249.0500000000002","0","0"
"4","50","0","1","48","2381","0","2381","0","0"
"5","50","0","1","31","1538.0000000000002","0","1538.0000000000002","0","0"
"6","50","0.05","1","52","2459.2000000000016","0","2459.2000000000016","0","0"
"2","50","0","1","36","1214.9999999999995","0","1214.9999999999995","0","0"
"3","50","0","1","28","1146","0","1146","0","0"
"8","50","0.05","1","34","1250.0500000000002","0","1250.0500000000002","0","0"
"5","50","0","1","32","1658","0","1658","0","0"
"1","50","0","1","23","1117.0000000000005","0","1117.0000000000005","0","0"
"7","50","0.05","1","40","1773","0","1773","0","0"
