"BehaviorSpace results (NetLogo 6.0.2)"
"basic.nlogo"
"vary tau"
"04/27/2018 21:44:13:062 -0700"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","56","0","30"
"[run number]","N","tau","p","[step]","total-wealth","sum [wealth] of turtles with [ strategy = 0 ]","sum [wealth] of turtles with [ strategy = 1 ]"
"23","50","0.2","1","29","2054.0000000000005","2054.0000000000005","0"
"22","50","0.2","1","28","1626.2","1626.2","0"
"25","50","0.2","1","2","100","100","0"
"24","50","0.2","1","6","289.20000000000005","289.20000000000005","0"
"23","50","0.2","1","30","2134.8","2134.8","0"
"19","50","0.15","1","71","4437.9","4437.9","0"
"18","50","0.15","1","57","3526.4","3526.4","0"
"21","50","0.2","1","38","2375.4","2375.4","0"
"23","50","0.2","1","31","2296.9999999999995","2296.9999999999995","0"
"24","50","0.2","1","7","360.6000000000001","360.6000000000001","0"
"23","50","0.2","1","32","2373.7999999999997","2373.7999999999997","0"
"21","50","0.2","1","39","2450.4","2450.4","0"
"19","50","0.15","1","72","4495.3","4495.3","0"
"20","50","0.15","1","42","2550.0499999999993","2550.0499999999993","0"
"18","50","0.15","1","58","3563.2","3563.2","0"
"23","50","0.2","1","33","2453.000000000001","2453.000000000001","0"
"24","50","0.2","1","8","506.39999999999986","506.39999999999986","0"
"21","50","0.2","1","40","2529.3999999999996","2529.3999999999996","0"
"19","50","0.15","1","73","4590.700000000001","4590.700000000001","0"
"18","50","0.15","1","59","3675.4499999999994","3675.4499999999994","0"
"23","50","0.2","1","34","2528.4000000000005","2528.4000000000005","0"
"21","50","0.2","1","41","2564.6000000000004","2564.6000000000004","0"
"20","50","0.15","1","43","2666.7000000000003","2666.7000000000003","0"
"24","50","0.2","1","9","581.5999999999997","581.5999999999997","0"
"19","50","0.15","1","74","4753.300000000001","4753.300000000001","0"
"23","50","0.2","1","35","2558.6","2558.6","0"
"21","50","0.2","1","42","2636.8000000000006","2636.8000000000006","0"
"20","50","0.15","1","44","2743.7999999999997","2743.7999999999997","0"
"22","50","0.2","1","29","1657.8","1657.8","0"
"18","50","0.15","1","60","3717.1999999999994","3717.1999999999994","0"
"23","50","0.2","1","36","2584.3999999999987","2584.3999999999987","0"
"19","50","0.15","1","75","4919.550000000002","4919.550000000002","0"
"21","50","0.2","1","43","2670.2000000000003","2670.2000000000003","0"
"22","50","0.2","1","30","1804.6","1804.6","0"
"24","50","0.2","1","10","731.3999999999997","731.3999999999997","0"
"23","50","0.2","1","37","2605.4","2605.4","0"
"20","50","0.15","1","45","2785.1000000000013","2785.1000000000013","0"
"19","50","0.15","1","76","4964.500000000001","4964.500000000001","0"
"21","50","0.2","1","44","2699.1999999999994","2699.1999999999994","0"
"22","50","0.2","1","31","1884.2","1884.2","0"
"18","50","0.15","1","61","3870.85","3870.85","0"
"23","50","0.2","1","38","2622.6000000000004","2622.6000000000004","0"
"20","50","0.15","1","46","2816.45","2816.45","0"
"21","50","0.2","1","45","2720.7999999999993","2720.7999999999993","0"
"19","50","0.15","1","77","5009.349999999999","5009.349999999999","0"
"23","50","0.2","1","39","2634.6000000000013","2634.6000000000013","0"
"22","50","0.2","1","32","1969.1999999999998","1969.1999999999998","0"
"24","50","0.2","1","11","777.9999999999997","777.9999999999997","0"
"20","50","0.15","1","47","2843.7000000000003","2843.7000000000003","0"
"21","50","0.2","1","46","2856.6","2856.6","0"
"19","50","0.15","1","78","5092.050000000001","5092.050000000001","0"
"25","50","0.2","1","3","150","150","0"
"23","50","0.2","1","40","2644.000000000001","2644.000000000001","0"
"24","50","0.2","1","12","827.9999999999998","827.9999999999998","0"
"22","50","0.2","1","33","2008.8000000000004","2008.8000000000004","0"
"25","50","0.2","1","4","200","200","0"
"23","50","0.2","1","41","2771.6","2771.6","0"
"20","50","0.15","1","48","2868.249999999999","2868.249999999999","0"
"18","50","0.15","1","62","3951.7000000000003","3951.7000000000003","0"
"19","50","0.15","1","79","5205.250000000001","5205.250000000001","0"
"25","50","0.2","1","5","250","250","0"
"23","50","0.2","1","42","2808.4000000000005","2808.4000000000005","0"
"25","50","0.2","1","6","332.8","332.8","0"
"24","50","0.2","1","13","876.7999999999997","876.7999999999997","0"
"23","50","0.2","1","43","2933.2000000000003","2933.2000000000003","0"
"18","50","0.15","1","63","4023.6","4023.6","0"
"25","50","0.2","1","7","403.60000000000014","403.60000000000014","0"
"23","50","0.2","1","44","3017.0000000000014","3017.0000000000014","0"
"24","50","0.2","1","14","959.7999999999997","959.7999999999997","0"
"20","50","0.15","1","49","2967.4999999999995","2967.4999999999995","0"
"25","50","0.2","1","8","470.80000000000024","470.80000000000024","0"
"23","50","0.2","1","45","3064.399999999999","3064.399999999999","0"
"24","50","0.2","1","15","991.0000000000002","991.0000000000002","0"
"25","50","0.2","1","9","493.20000000000033","493.20000000000033","0"
"20","50","0.15","1","50","2991.9500000000003","2991.9500000000003","0"
"19","50","0.15","1","80","5236.3499999999985","5236.3499999999985","0"
"22","50","0.2","1","34","2165","2165","0"
"24","50","0.2","1","16","1053.0000000000002","1053.0000000000002","0"
"23","50","0.2","1","46","3192.4000000000015","3192.4000000000015","0"
"25","50","0.2","1","10","582.6000000000005","582.6000000000005","0"
"24","50","0.2","1","17","1199","1199","0"
"20","50","0.15","1","51","3056.6500000000005","3056.6500000000005","0"
"23","50","0.2","1","47","3351.200000000001","3351.200000000001","0"
"25","50","0.2","1","11","657.8000000000003","657.8000000000003","0"
"24","50","0.2","1","18","1233.0000000000002","1233.0000000000002","0"
"23","50","0.2","1","48","3472.200000000001","3472.200000000001","0"
"22","50","0.2","1","35","2327.5999999999995","2327.5999999999995","0"
"20","50","0.15","1","52","3133.45","3133.45","0"
"25","50","0.2","1","12","704.8000000000003","704.8000000000003","0"
"24","50","0.2","1","19","1310.6","1310.6","0"
"19","50","0.15","1","81","5263.3","5263.3","0"
"23","50","0.2","1","49","3511","3511","0"
"22","50","0.2","1","36","2410.7999999999997","2410.7999999999997","0"
"24","50","0.2","1","20","1348.5999999999997","1348.5999999999997","0"
"20","50","0.15","1","53","3170.65","3170.65","0"
"25","50","0.2","1","13","752.5999999999999","752.5999999999999","0"
"19","50","0.15","1","82","5285.549999999999","5285.549999999999","0"
"23","50","0.2","1","50","3658.8000000000006","3658.8000000000006","0"
"24","50","0.2","1","21","1387.3999999999994","1387.3999999999994","0"
"25","50","0.2","1","14","799.3999999999997","799.3999999999997","0"
"22","50","0.2","1","37","2448.999999999999","2448.999999999999","0"
"20","50","0.15","1","54","3249.65","3249.65","0"
"23","50","0.2","1","51","3811.599999999999","3811.599999999999","0"
"19","50","0.15","1","83","5299.3499999999985","5299.3499999999985","0"
"24","50","0.2","1","22","1465.1999999999994","1465.1999999999994","0"
"22","50","0.2","1","38","2481.7999999999993","2481.7999999999993","0"
"20","50","0.15","1","55","3292.0500000000006","3292.0500000000006","0"
"23","50","0.2","1","52","3858.1999999999994","3858.1999999999994","0"
"18","50","0.15","1","64","4097.000000000002","4097.000000000002","0"
"24","50","0.2","1","23","1539.2","1539.2","0"
"19","50","0.15","1","84","5314.349999999998","5314.349999999998","0"
"25","50","0.2","1","15","842.7999999999998","842.7999999999998","0"
"22","50","0.2","1","39","2508.5999999999995","2508.5999999999995","0"
"24","50","0.2","1","24","1567.9999999999998","1567.9999999999998","0"
"23","50","0.2","1","53","3944.7999999999984","3944.7999999999984","0"
"18","50","0.15","1","65","4124.95","4124.95","0"
"20","50","0.15","1","56","3412.749999999999","3412.749999999999","0"
"22","50","0.2","1","40","2526.999999999999","2526.999999999999","0"
"25","50","0.2","1","16","878.3999999999996","878.3999999999996","0"
"24","50","0.2","1","25","1589.3999999999996","1589.3999999999996","0"
"23","50","0.2","1","54","4102.599999999999","4102.599999999999","0"
"18","50","0.15","1","66","4268.200000000001","4268.200000000001","0"
"25","50","0.2","1","17","983.4","983.4","0"
"20","50","0.15","1","57","3452.499999999999","3452.499999999999","0"
"22","50","0.2","1","41","2662.2","2662.2","0"
"24","50","0.2","1","26","1637.9999999999998","1637.9999999999998","0"
"21","50","0.2","1","47","2972.7999999999993","2972.7999999999993","0"
"23","50","0.2","1","55","4149.4","4149.4","0"
"18","50","0.15","1","67","4308.55","4308.55","0"
"25","50","0.2","1","18","1050.8000000000004","1050.8000000000004","0"
"24","50","0.2","1","27","1737.0000000000002","1737.0000000000002","0"
"20","50","0.15","1","58","3521.8499999999995","3521.8499999999995","0"
"21","50","0.2","1","48","3014.0000000000005","3014.0000000000005","0"
"22","50","0.2","1","42","2700.599999999999","2700.599999999999","0"
"23","50","0.2","1","56","4267.5999999999985","4267.5999999999985","0"
"25","50","0.2","1","19","1123.6000000000001","1123.6000000000001","0"
"24","50","0.2","1","28","1778.9999999999998","1778.9999999999998","0"
"18","50","0.15","1","68","4390.100000000002","4390.100000000002","0"
"21","50","0.2","1","49","3171.2000000000003","3171.2000000000003","0"
"23","50","0.2","1","57","4343.599999999999","4343.599999999999","0"
"20","50","0.15","1","59","3549.8999999999996","3549.8999999999996","0"
"25","50","0.2","1","20","1274.2000000000003","1274.2000000000003","0"
"24","50","0.2","1","29","1943.400000000001","1943.400000000001","0"
"23","50","0.2","1","58","4385.4","4385.4","0"
"22","50","0.2","1","43","2822.999999999999","2822.999999999999","0"
"18","50","0.15","1","69","4469.200000000001","4469.200000000001","0"
"20","50","0.15","1","60","3611.849999999999","3611.849999999999","0"
"25","50","0.2","1","21","1321.0000000000005","1321.0000000000005","0"
"24","50","0.2","1","30","2031.2000000000003","2031.2000000000003","0"
"23","50","0.2","1","59","4463.4000000000015","4463.4000000000015","0"
"21","50","0.2","1","50","3255.2","3255.2","0"
"22","50","0.2","1","44","2897.2","2897.2","0"
"24","50","0.2","1","31","2081.0000000000005","2081.0000000000005","0"
"25","50","0.2","1","22","1371.0000000000005","1371.0000000000005","0"
"20","50","0.15","1","61","3637.0499999999997","3637.0499999999997","0"
"23","50","0.2","1","60","4491.999999999999","4491.999999999999","0"
"21","50","0.2","1","51","3304.599999999999","3304.599999999999","0"
"24","50","0.2","1","32","2163.800000000001","2163.800000000001","0"
"25","50","0.2","1","23","1458.6000000000008","1458.6000000000008","0"
"18","50","0.15","1","70","4585.150000000001","4585.150000000001","0"
"22","50","0.2","1","45","3018.399999999999","3018.399999999999","0"
"20","50","0.15","1","62","3779.4500000000007","3779.4500000000007","0"
"23","50","0.2","1","61","4593.4000000000015","4593.4000000000015","0"
"24","50","0.2","1","33","2204.2","2204.2","0"
"22","50","0.2","1","46","3066.999999999999","3066.999999999999","0"
"23","50","0.2","1","62","4667.2","4667.2","0"
"20","50","0.15","1","63","3825.3999999999987","3825.3999999999987","0"
"21","50","0.2","1","52","3383.7999999999997","3383.7999999999997","0"
"22","50","0.2","1","47","3105.0000000000005","3105.0000000000005","0"
"24","50","0.2","1","34","2243.800000000001","2243.800000000001","0"
"18","50","0.15","1","71","4626.6","4626.6","0"
"23","50","0.2","1","63","4783.600000000001","4783.600000000001","0"
"21","50","0.2","1","53","3464.7999999999993","3464.7999999999993","0"
"24","50","0.2","1","35","2389.4000000000005","2389.4000000000005","0"
"20","50","0.15","1","64","3990.8","3990.8","0"
"22","50","0.2","1","48","3259","3259","0"
"18","50","0.15","1","72","4706","4706","0"
"23","50","0.2","1","64","4822.800000000001","4822.800000000001","0"
"21","50","0.2","1","54","3500.3999999999996","3500.3999999999996","0"
"24","50","0.2","1","36","2500.6000000000004","2500.6000000000004","0"
"20","50","0.15","1","65","4154.45","4154.45","0"
"18","50","0.15","1","73","4735.9","4735.9","0"
"23","50","0.2","1","65","4941.4","4941.4","0"
"21","50","0.2","1","55","3558.1999999999994","3558.1999999999994","0"
"24","50","0.2","1","37","2576.6000000000004","2576.6000000000004","0"
"21","50","0.2","1","56","3701.6000000000004","3701.6000000000004","0"
"23","50","0.2","1","66","4980.000000000001","4980.000000000001","0"
"20","50","0.15","1","66","4239.099999999999","4239.099999999999","0"
"18","50","0.15","1","74","4759.849999999999","4759.849999999999","0"
"21","50","0.2","1","57","3742.199999999999","3742.199999999999","0"
"24","50","0.2","1","38","2618.3999999999996","2618.3999999999996","0"
"20","50","0.15","1","67","4284.5","4284.5","0"
"23","50","0.2","1","67","5010.4","5010.4","0"
"18","50","0.15","1","75","4820.25","4820.25","0"
"21","50","0.2","1","58","3785.7999999999997","3785.7999999999997","0"
"24","50","0.2","1","39","2697.6000000000004","2697.6000000000004","0"
"19","50","0.15","1","85","5324.750000000001","5324.750000000001","0"
"22","50","0.2","1","49","3296.3999999999996","3296.3999999999996","0"
"21","50","0.2","1","59","3861.399999999999","3861.399999999999","0"
"20","50","0.15","1","68","4323.599999999999","4323.599999999999","0"
"24","50","0.2","1","40","2738","2738","0"
"18","50","0.15","1","76","4917.700000000002","4917.700000000002","0"
"19","50","0.15","1","86","5411.149999999999","5411.149999999999","0"
"22","50","0.2","1","50","3366.3999999999987","3366.3999999999987","0"
"21","50","0.2","1","60","3984.4","3984.4","0"
"24","50","0.2","1","41","2776.6","2776.6","0"
"20","50","0.15","1","69","4394.4","4394.4","0"
"18","50","0.15","1","77","4995.500000000001","4995.500000000001","0"
"19","50","0.15","1","87","5472.25","5472.25","0"
"22","50","0.2","1","51","3481.199999999999","3481.199999999999","0"
"21","50","0.2","1","61","4030.2","4030.2","0"
"24","50","0.2","1","42","2843.6","2843.6","0"
"18","50","0.15","1","78","5079.7","5079.7","0"
"19","50","0.15","1","88","5514.200000000003","5514.200000000003","0"
"20","50","0.15","1","70","4463.149999999999","4463.149999999999","0"
"22","50","0.2","1","52","3599.6","3599.6","0"
"21","50","0.2","1","62","4069.999999999999","4069.999999999999","0"
"24","50","0.2","1","43","2870.6","2870.6","0"
"18","50","0.15","1","79","5165.0999999999985","5165.0999999999985","0"
"19","50","0.15","1","89","5680.199999999999","5680.199999999999","0"
"20","50","0.15","1","71","4486.050000000002","4486.050000000002","0"
"21","50","0.2","1","63","4108.6","4108.6","0"
"22","50","0.2","1","53","3637.0000000000005","3637.0000000000005","0"
"24","50","0.2","1","44","2933.4000000000005","2933.4000000000005","0"
"25","50","0.2","1","24","1501.400000000001","1501.400000000001","0"
"18","50","0.15","1","80","5209.650000000001","5209.650000000001","0"
"20","50","0.15","1","72","4500.699999999999","4500.699999999999","0"
"21","50","0.2","1","64","4138","4138","0"
"24","50","0.2","1","45","2990.2","2990.2","0"
"22","50","0.2","1","54","3748.7999999999993","3748.7999999999993","0"
"25","50","0.2","1","25","1617.0000000000002","1617.0000000000002","0"
"19","50","0.15","1","90","5729.6","5729.6","0"
"18","50","0.15","1","81","5253.500000000001","5253.500000000001","0"
"21","50","0.2","1","65","4195.8","4195.8","0"
"24","50","0.2","1","46","3012.2","3012.2","0"
"20","50","0.15","1","73","4514.399999999999","4514.399999999999","0"
"25","50","0.2","1","26","1637.6000000000001","1637.6000000000001","0"
"22","50","0.2","1","55","3826.6000000000013","3826.6000000000013","0"
"23","50","0.2","1","68","5073.999999999999","5073.999999999999","0"
"18","50","0.15","1","82","5334.050000000001","5334.050000000001","0"
"21","50","0.2","1","66","4218.199999999999","4218.199999999999","0"
"24","50","0.2","1","47","3073.8000000000006","3073.8000000000006","0"
"20","50","0.15","1","74","4567.25","4567.25","0"
"22","50","0.2","1","56","3946.999999999999","3946.999999999999","0"
"19","50","0.15","1","91","5779.5999999999985","5779.5999999999985","0"
"21","50","0.2","1","67","4321.4","4321.4","0"
"25","50","0.2","1","27","1659.9999999999998","1659.9999999999998","0"
"18","50","0.15","1","83","5449.549999999997","5449.549999999997","0"
"24","50","0.2","1","48","3093.4","3093.4","0"
"22","50","0.2","1","57","4108.400000000001","4108.400000000001","0"
"25","50","0.2","1","28","1711.0000000000002","1711.0000000000002","0"
"23","50","0.2","1","69","5144.600000000001","5144.600000000001","0"
"21","50","0.2","1","68","4358.2","4358.2","0"
"24","50","0.2","1","49","3232.0000000000005","3232.0000000000005","0"
"18","50","0.15","1","84","5487.25","5487.25","0"
"19","50","0.15","1","92","5826.15","5826.15","0"
"22","50","0.2","1","58","4186.200000000001","4186.200000000001","0"
"25","50","0.2","1","29","1741.2000000000003","1741.2000000000003","0"
"18","50","0.15","1","85","5599.050000000001","5599.050000000001","0"
"24","50","0.2","1","50","3393.400000000001","3393.400000000001","0"
"22","50","0.2","1","59","4225.5999999999985","4225.5999999999985","0"
"20","50","0.15","1","75","4585.599999999999","4585.599999999999","0"
"21","50","0.2","1","69","4437.8","4437.8","0"
"24","50","0.2","1","51","3442.9999999999995","3442.9999999999995","0"
"19","50","0.15","1","93","5902.799999999999","5902.799999999999","0"
"21","50","0.2","1","70","4484.200000000001","4484.200000000001","0"
"25","50","0.2","1","30","1816","1816","0"
"24","50","0.2","1","52","3523.400000000001","3523.400000000001","0"
"19","50","0.15","1","94","5976.149999999999","5976.149999999999","0"
"21","50","0.2","1","71","4567.400000000001","4567.400000000001","0"
"25","50","0.2","1","31","1851.8000000000002","1851.8000000000002","0"
"24","50","0.2","1","53","3607.0000000000005","3607.0000000000005","0"
"23","50","0.2","1","70","5170.799999999999","5170.799999999999","0"
"18","50","0.15","1","86","5707.350000000001","5707.350000000001","0"
"20","50","0.15","1","76","4639.85","4639.85","0"
"21","50","0.2","1","72","4613","4613","0"
"25","50","0.2","1","32","1965.4000000000003","1965.4000000000003","0"
"23","50","0.2","1","71","5196.2","5196.2","0"
"18","50","0.15","1","87","5774.8499999999985","5774.8499999999985","0"
"21","50","0.2","1","73","4688.200000000001","4688.200000000001","0"
"24","50","0.2","1","54","3767.600000000001","3767.600000000001","0"
"20","50","0.15","1","77","4654.250000000001","4654.250000000001","0"
"22","50","0.2","1","60","4256.999999999998","4256.999999999998","0"
"19","50","0.15","1","95","6039.5999999999985","6039.5999999999985","0"
"18","50","0.15","1","88","5897.700000000002","5897.700000000002","0"
"25","50","0.2","1","33","2087.7999999999997","2087.7999999999997","0"
"20","50","0.15","1","78","4668.099999999999","4668.099999999999","0"
"23","50","0.2","1","72","5297.400000000002","5297.400000000002","0"
"22","50","0.2","1","61","4322.800000000001","4322.800000000001","0"
"18","50","0.15","1","89","5943.65","5943.65","0"
"24","50","0.2","1","55","3845.2000000000003","3845.2000000000003","0"
"20","50","0.15","1","79","4798.649999999999","4798.649999999999","0"
"22","50","0.2","1","62","4431.000000000001","4431.000000000001","0"
"23","50","0.2","1","73","5336.199999999999","5336.199999999999","0"
"21","50","0.2","1","74","4752.4","4752.4","0"
"18","50","0.15","1","90","5986.05","5986.05","0"
"25","50","0.2","1","34","2124.6","2124.6","0"
"19","50","0.15","1","96","6102.649999999999","6102.649999999999","0"
"20","50","0.15","1","80","4839.350000000001","4839.350000000001","0"
"21","50","0.2","1","75","4855.400000000001","4855.400000000001","0"
"24","50","0.2","1","56","3915.0000000000005","3915.0000000000005","0"
"18","50","0.15","1","91","6062.15","6062.15","0"
"23","50","0.2","1","74","5455.6","5455.6","0"
"20","50","0.15","1","81","4965.200000000001","4965.200000000001","0"
"25","50","0.2","1","35","2196.4","2196.4","0"
"21","50","0.2","1","76","4931.4","4931.4","0"
"22","50","0.2","1","63","4471.999999999999","4471.999999999999","0"
"18","50","0.15","1","92","6096.200000000001","6096.200000000001","0"
"23","50","0.2","1","75","5573.2","5573.2","0"
"24","50","0.2","1","57","3986.4","3986.4","0"
"20","50","0.15","1","82","5091.450000000002","5091.450000000002","0"
"21","50","0.2","1","77","5046.8","5046.8","0"
"18","50","0.15","1","93","6243.000000000002","6243.000000000002","0"
"19","50","0.15","1","97","6200.7","6200.7","0"
"25","50","0.2","1","36","2268.200000000001","2268.200000000001","0"
"21","50","0.2","1","78","5209.2","5209.2","0"
"22","50","0.2","1","64","4547.400000000001","4547.400000000001","0"
"18","50","0.15","1","94","6362.8","6362.8","0"
"23","50","0.2","1","76","5608.199999999999","5608.199999999999","0"
"24","50","0.2","1","58","4017.6","4017.6","0"
"20","50","0.15","1","83","5136.7","5136.7","0"
"25","50","0.2","1","37","2301.2","2301.2","0"
"24","50","0.2","1","59","4120.000000000001","4120.000000000001","0"
"23","50","0.2","1","77","5757.000000000001","5757.000000000001","0"
"22","50","0.2","1","65","4621.6","4621.6","0"
"21","50","0.2","1","79","5295.599999999999","5295.599999999999","0"
"18","50","0.15","1","95","6404.75","6404.75","0"
"24","50","0.2","1","60","4192.799999999999","4192.799999999999","0"
"23","50","0.2","1","78","5917.000000000001","5917.000000000001","0"
"21","50","0.2","1","80","5380.8","5380.8","0"
"22","50","0.2","1","66","4659.4","4659.4","0"
"19","50","0.15","1","98","6242.499999999999","6242.499999999999","0"
"24","50","0.2","1","61","4278.4","4278.4","0"
"23","50","0.2","1","79","5958.800000000002","5958.800000000002","0"
"24","50","0.2","1","62","4322.400000000001","4322.400000000001","0"
"25","50","0.2","1","38","2366.6000000000004","2366.6000000000004","0"
"21","50","0.2","1","81","5419.199999999998","5419.199999999998","0"
"22","50","0.2","1","67","4773.599999999998","4773.599999999998","0"
"18","50","0.15","1","96","6479.700000000001","6479.700000000001","0"
"24","50","0.2","1","63","4360.200000000001","4360.200000000001","0"
"23","50","0.2","1","80","5994.4000000000015","5994.4000000000015","0"
"21","50","0.2","1","82","5449.599999999999","5449.599999999999","0"
"24","50","0.2","1","64","4475.6","4475.6","0"
"22","50","0.2","1","68","4815.799999999999","4815.799999999999","0"
"19","50","0.15","1","99","6406.199999999999","6406.199999999999","0"
"23","50","0.2","1","81","6026.6","6026.6","0"
"24","50","0.2","1","65","4629.2","4629.2","0"
"20","50","0.15","1","84","5181.550000000001","5181.550000000001","0"
"21","50","0.2","1","83","5476.8","5476.8","0"
"22","50","0.2","1","69","4894.6","4894.6","0"
"24","50","0.2","1","66","4790.399999999998","4790.399999999998","0"
"18","50","0.15","1","97","6638.750000000001","6638.750000000001","0"
"23","50","0.2","1","82","6052.4000000000015","6052.4000000000015","0"
"21","50","0.2","1","84","5532.799999999997","5532.799999999997","0"
"20","50","0.15","1","85","5260.800000000001","5260.800000000001","0"
"25","50","0.2","1","39","2394.0000000000005","2394.0000000000005","0"
"22","50","0.2","1","70","5051.8","5051.8","0"
"19","50","0.15","1","100","6455.299999999998","6455.299999999998","0"
"24","50","0.2","1","67","4835.8","4835.8","0"
"23","50","0.2","1","83","6114.5999999999985","6114.5999999999985","0"
"21","50","0.2","1","85","5548.799999999999","5548.799999999999","0"
"22","50","0.2","1","71","5091.4","5091.4","0"
"24","50","0.2","1","68","4949.599999999999","4949.599999999999","0"
"23","50","0.2","1","84","6186.000000000001","6186.000000000001","0"
"20","50","0.15","1","86","5297.000000000001","5297.000000000001","0"
"18","50","0.15","1","98","6682.8","6682.8","0"
"21","50","0.2","1","86","5564","5564","0"
"24","50","0.2","1","69","5097.199999999998","5097.199999999998","0"
"22","50","0.2","1","72","5167.2","5167.2","0"
"23","50","0.2","1","85","6298.8","6298.8","0"
"26","50","0.25","1","0","0","0","0"
"20","50","0.15","1","87","5362.35","5362.35","0"
"21","50","0.2","1","87","5617.599999999999","5617.599999999999","0"
"26","50","0.25","1","1","50","50","0"
"24","50","0.2","1","70","5181.000000000001","5181.000000000001","0"
"22","50","0.2","1","73","5206.200000000001","5206.200000000001","0"
"23","50","0.2","1","86","6377.200000000003","6377.200000000003","0"
"18","50","0.15","1","99","6719.6","6719.6","0"
"21","50","0.2","1","88","5634.799999999998","5634.799999999998","0"
"20","50","0.15","1","88","5381.799999999999","5381.799999999999","0"
"25","50","0.2","1","40","2420.600000000001","2420.600000000001","0"
"24","50","0.2","1","71","5226.199999999999","5226.199999999999","0"
"22","50","0.2","1","74","5239.8","5239.8","0"
"26","50","0.25","1","2","100","100","0"
"23","50","0.2","1","87","6455.8","6455.8","0"
"21","50","0.2","1","89","5652.5999999999985","5652.5999999999985","0"
"26","50","0.25","1","3","150","150","0"
"24","50","0.2","1","72","5304.999999999999","5304.999999999999","0"
"22","50","0.2","1","75","5349.999999999999","5349.999999999999","0"
"23","50","0.2","1","88","6580.8","6580.8","0"
"18","50","0.15","1","100","6752.999999999998","6752.999999999998","0"
"25","50","0.2","1","41","2520.4","2520.4","0"
"26","50","0.25","1","4","200","200","0"
"21","50","0.2","1","90","5706.999999999998","5706.999999999998","0"
"24","50","0.2","1","73","5347","5347","0"
"22","50","0.2","1","76","5386.2","5386.2","0"
"23","50","0.2","1","89","6743.999999999999","6743.999999999999","0"
"20","50","0.15","1","89","5435.75","5435.75","0"
"25","50","0.2","1","42","2673.8000000000006","2673.8000000000006","0"
"21","50","0.2","1","91","5799.599999999999","5799.599999999999","0"
"24","50","0.2","1","74","5502.8","5502.8","0"
"22","50","0.2","1","77","5412.000000000002","5412.000000000002","0"
"26","50","0.25","1","5","250","250","0"
"23","50","0.2","1","90","6791.8","6791.8","0"
"21","50","0.2","1","92","5879.5999999999985","5879.5999999999985","0"
"26","50","0.25","1","6","318.74999999999994","318.74999999999994","0"
"24","50","0.2","1","75","5614.5999999999985","5614.5999999999985","0"
"22","50","0.2","1","78","5471.599999999999","5471.599999999999","0"
"27","50","0.25","1","0","0","0","0"
"20","50","0.15","1","90","5494.099999999999","5494.099999999999","0"
"23","50","0.2","1","91","6949.999999999999","6949.999999999999","0"
"25","50","0.2","1","43","2759.4000000000005","2759.4000000000005","0"
"26","50","0.25","1","7","353","353","0"
"21","50","0.2","1","93","5927.8","5927.8","0"
"24","50","0.2","1","76","5774.799999999999","5774.799999999999","0"
"22","50","0.2","1","79","5541.000000000002","5541.000000000002","0"
"27","50","0.25","1","1","50","50","0"
"25","50","0.2","1","44","2805.800000000001","2805.800000000001","0"
"26","50","0.25","1","8","417.99999999999994","417.99999999999994","0"
"21","50","0.2","1","94","6014.399999999998","6014.399999999998","0"
"24","50","0.2","1","77","5817.399999999999","5817.399999999999","0"
"22","50","0.2","1","80","5615.799999999999","5615.799999999999","0"
"27","50","0.25","1","2","100","100","0"
"25","50","0.2","1","45","2888","2888","0"
"20","50","0.15","1","91","5511.5","5511.5","0"
"26","50","0.25","1","9","566.7499999999999","566.7499999999999","0"
"21","50","0.2","1","95","6054.999999999999","6054.999999999999","0"
"24","50","0.2","1","78","5856.4000000000015","5856.4000000000015","0"
"22","50","0.2","1","81","5689.799999999999","5689.799999999999","0"
"27","50","0.25","1","3","150","150","0"
"23","50","0.2","1","92","7024.799999999997","7024.799999999997","0"
"20","50","0.15","1","92","5569.499999999999","5569.499999999999","0"
"26","50","0.25","1","10","723.7499999999997","723.7499999999997","0"
"21","50","0.2","1","96","6135.799999999998","6135.799999999998","0"
"22","50","0.2","1","82","5724.000000000001","5724.000000000001","0"
"27","50","0.25","1","4","200","200","0"
"25","50","0.2","1","46","2927.8","2927.8","0"
"26","50","0.25","1","11","771.9999999999998","771.9999999999998","0"
"20","50","0.15","1","93","5624.900000000001","5624.900000000001","0"
"21","50","0.2","1","97","6163.999999999999","6163.999999999999","0"
"22","50","0.2","1","83","5875.4000000000015","5875.4000000000015","0"
"27","50","0.25","1","5","250","250","0"
"24","50","0.2","1","79","5928","5928","0"
"23","50","0.2","1","93","7057","7057","0"
"26","50","0.25","1","12","860.7499999999995","860.7499999999995","0"
"20","50","0.15","1","94","5681.1500000000015","5681.1500000000015","0"
"21","50","0.2","1","98","6185.399999999998","6185.399999999998","0"
"22","50","0.2","1","84","5913.4000000000015","5913.4000000000015","0"
"27","50","0.25","1","6","318.75","318.75","0"
"25","50","0.2","1","47","3000.4","3000.4","0"
"26","50","0.25","1","13","909.2499999999995","909.2499999999995","0"
"20","50","0.15","1","95","5734.400000000001","5734.400000000001","0"
"22","50","0.2","1","85","6024.399999999999","6024.399999999999","0"
"21","50","0.2","1","99","6240.000000000001","6240.000000000001","0"
"27","50","0.25","1","7","346.25","346.25","0"
"23","50","0.2","1","94","7086.000000000001","7086.000000000001","0"
"26","50","0.25","1","14","949.4999999999995","949.4999999999995","0"
