"BehaviorSpace results (NetLogo 6.0.2)"
"basic.nlogo"
"vary tau"
"05/07/2018 00:39:06:388 -0700"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","26","0","15"
"[run number]","N","tau","p","[step]","total-wealth","sum [wealth] of turtles with [ strategy = 0 ]","sum [wealth] of turtles with [ strategy = 1 ]","sum [wealth] of turtles with [ strategy = 2 ]","sum [wealth] of turtles with [ strategy = 3 ]"
"62","50","0.6","1","87","6155.999999999998","6155.999999999998","0","0","0"
"63","50","0.6","1","67","4809.199999999999","4809.199999999999","0","0","0"
"67","50","0.65","1","44","3044.7999999999993","3044.7999999999993","0","0","0"
"61","50","0.6","1","77","5807.399999999999","5807.399999999999","0","0","0"
"67","50","0.65","1","45","3090.2","3090.2","0","0","0"
"63","50","0.6","1","68","4857.599999999998","4857.599999999998","0","0","0"
"67","50","0.65","1","46","3132.3000000000006","3132.3000000000006","0","0","0"
"60","50","0.55","1","100","6826.050000000002","6826.050000000002","0","0","0"
"61","50","0.6","1","78","5894.2","5894.2","0","0","0"
"64","50","0.6","1","45","3409.999999999999","3409.999999999999","0","0","0"
"67","50","0.65","1","47","3216.399999999999","3216.399999999999","0","0","0"
"65","50","0.6","1","59","4179.399999999999","4179.399999999999","0","0","0"
"63","50","0.6","1","69","4903.8","4903.8","0","0","0"
"67","50","0.65","1","48","3261.8000000000006","3261.8000000000006","0","0","0"
"61","50","0.6","1","79","5943.000000000002","5943.000000000002","0","0","0"
"62","50","0.6","1","88","6202.199999999999","6202.199999999999","0","0","0"
"63","50","0.6","1","70","5064.6","5064.6","0","0","0"
"67","50","0.65","1","49","3310.5000000000014","3310.5000000000014","0","0","0"
"68","50","0.65","1","0","0","0","0","0","0"
"61","50","0.6","1","80","6031.399999999998","6031.399999999998","0","0","0"
"67","50","0.65","1","50","3355.5500000000015","3355.5500000000015","0","0","0"
"64","50","0.6","1","46","3458.799999999999","3458.799999999999","0","0","0"
"63","50","0.6","1","71","5111.5999999999985","5111.5999999999985","0","0","0"
"65","50","0.6","1","60","4228.799999999998","4228.799999999998","0","0","0"
"67","50","0.65","1","51","3401.9500000000016","3401.9500000000016","0","0","0"
"61","50","0.6","1","81","6152.799999999997","6152.799999999997","0","0","0"
"62","50","0.6","1","89","6287.799999999998","6287.799999999998","0","0","0"
"66","50","0.65","1","59","4111.35","4111.35","0","0","0"
"68","50","0.65","1","1","87","87","0","0","0"
"63","50","0.6","1","72","5156.800000000002","5156.800000000002","0","0","0"
"65","50","0.6","1","61","4277.199999999999","4277.199999999999","0","0","0"
"61","50","0.6","1","82","6196.600000000001","6196.600000000001","0","0","0"
"67","50","0.65","1","52","3486.3500000000013","3486.3500000000013","0","0","0"
"64","50","0.6","1","47","3505.6","3505.6","0","0","0"
"66","50","0.65","1","60","4160.700000000001","4160.700000000001","0","0","0"
"63","50","0.6","1","73","5200.199999999998","5200.199999999998","0","0","0"
"68","50","0.65","1","2","130.1","130.1","0","0","0"
"61","50","0.6","1","83","6243.799999999999","6243.799999999999","0","0","0"
"67","50","0.65","1","53","3532.750000000001","3532.750000000001","0","0","0"
"66","50","0.65","1","61","4249.05","4249.05","0","0","0"
"62","50","0.6","1","90","6333.399999999997","6333.399999999997","0","0","0"
"68","50","0.65","1","3","248.24999999999997","248.24999999999997","0","0","0"
"63","50","0.6","1","74","5245.2","5245.2","0","0","0"
"67","50","0.65","1","54","3580.4500000000016","3580.4500000000016","0","0","0"
"65","50","0.6","1","62","4323.399999999999","4323.399999999999","0","0","0"
"61","50","0.6","1","84","6331.6","6331.6","0","0","0"
"64","50","0.6","1","48","3551.1999999999985","3551.1999999999985","0","0","0"
"63","50","0.6","1","75","5290.799999999997","5290.799999999997","0","0","0"
"66","50","0.65","1","62","4293.450000000001","4293.450000000001","0","0","0"
"68","50","0.65","1","4","331.04999999999995","331.04999999999995","0","0","0"
"67","50","0.65","1","55","3626.5","3626.5","0","0","0"
"61","50","0.6","1","85","6416.199999999997","6416.199999999997","0","0","0"
"66","50","0.65","1","63","4339.850000000001","4339.850000000001","0","0","0"
"62","50","0.6","1","91","6420.599999999998","6420.599999999998","0","0","0"
"63","50","0.6","1","76","5339.5999999999985","5339.5999999999985","0","0","0"
"68","50","0.65","1","5","379.74999999999994","379.74999999999994","0","0","0"
"65","50","0.6","1","63","4370.5999999999985","4370.5999999999985","0","0","0"
"61","50","0.6","1","86","6462.799999999998","6462.799999999998","0","0","0"
"66","50","0.65","1","64","4389.199999999999","4389.199999999999","0","0","0"
"63","50","0.6","1","77","5386.399999999999","5386.399999999999","0","0","0"
"64","50","0.6","1","49","3715.1999999999985","3715.1999999999985","0","0","0"
"68","50","0.65","1","6","468.09999999999997","468.09999999999997","0","0","0"
"67","50","0.65","1","56","3673.550000000001","3673.550000000001","0","0","0"
"66","50","0.65","1","65","4439.2","4439.2","0","0","0"
"61","50","0.6","1","87","6507.399999999998","6507.399999999998","0","0","0"
"64","50","0.6","1","50","3841.7999999999984","3841.7999999999984","0","0","0"
"63","50","0.6","1","78","5435.2","5435.2","0","0","0"
"62","50","0.6","1","92","6468.399999999997","6468.399999999997","0","0","0"
"68","50","0.65","1","7","550.85","550.85","0","0","0"
"61","50","0.6","1","88","6553.999999999997","6553.999999999997","0","0","0"
"65","50","0.6","1","64","4455.199999999998","4455.199999999998","0","0","0"
"63","50","0.6","1","79","5485.199999999997","5485.199999999997","0","0","0"
"62","50","0.6","1","93","6517.7999999999965","6517.7999999999965","0","0","0"
"68","50","0.65","1","8","598.25","598.25","0","0","0"
"62","50","0.6","1","94","6567.799999999998","6567.799999999998","0","0","0"
"61","50","0.6","1","89","6672.200000000001","6672.200000000001","0","0","0"
"63","50","0.6","1","80","5531.999999999998","5531.999999999998","0","0","0"
"65","50","0.6","1","65","4503.400000000001","4503.400000000001","0","0","0"
"62","50","0.6","1","95","6617.799999999997","6617.799999999997","0","0","0"
"63","50","0.6","1","81","5575.999999999999","5575.999999999999","0","0","0"
"61","50","0.6","1","90","6717.999999999998","6717.999999999998","0","0","0"
"62","50","0.6","1","96","6782.999999999996","6782.999999999996","0","0","0"
"68","50","0.65","1","9","648.25","648.25","0","0","0"
"62","50","0.6","1","97","6829.599999999998","6829.599999999998","0","0","0"
"68","50","0.65","1","10","736.6000000000001","736.6000000000001","0","0","0"
"64","50","0.6","1","51","3891.1999999999985","3891.1999999999985","0","0","0"
"67","50","0.65","1","57","3759.6000000000013","3759.6000000000013","0","0","0"
"61","50","0.6","1","91","6767.999999999999","6767.999999999999","0","0","0"
"63","50","0.6","1","82","5617.799999999997","5617.799999999997","0","0","0"
"68","50","0.65","1","11","821.0000000000001","821.0000000000001","0","0","0"
"62","50","0.6","1","98","6874.199999999998","6874.199999999998","0","0","0"
"66","50","0.65","1","66","4487.55","4487.55","0","0","0"
"65","50","0.6","1","66","4553.400000000001","4553.400000000001","0","0","0"
"68","50","0.65","1","12","947.4","947.4","0","0","0"
"64","50","0.6","1","52","3936.3999999999987","3936.3999999999987","0","0","0"
"61","50","0.6","1","92","6853.200000000001","6853.200000000001","0","0","0"
"66","50","0.65","1","67","4573.600000000001","4573.600000000001","0","0","0"
"67","50","0.65","1","58","3840.0500000000006","3840.0500000000006","0","0","0"
"62","50","0.6","1","99","6919.199999999996","6919.199999999996","0","0","0"
"65","50","0.6","1","67","4597.000000000001","4597.000000000001","0","0","0"
"68","50","0.65","1","13","1071.8000000000002","1071.8000000000002","0","0","0"
"64","50","0.6","1","53","3984.5999999999985","3984.5999999999985","0","0","0"
"67","50","0.65","1","59","3965.150000000001","3965.150000000001","0","0","0"
"66","50","0.65","1","68","4617.350000000001","4617.350000000001","0","0","0"
"61","50","0.6","1","93","6939.799999999998","6939.799999999998","0","0","0"
"63","50","0.6","1","83","5662.199999999999","5662.199999999999","0","0","0"
"62","50","0.6","1","100","6967.999999999996","6967.999999999996","0","0","0"
"65","50","0.6","1","68","4682.999999999999","4682.999999999999","0","0","0"
"68","50","0.65","1","14","1236.55","1236.55","0","0","0"
"64","50","0.6","1","54","4072.999999999998","4072.999999999998","0","0","0"
"66","50","0.65","1","69","4660.450000000002","4660.450000000002","0","0","0"
"61","50","0.6","1","94","7102.799999999998","7102.799999999998","0","0","0"
"69","50","0.65","1","0","0","0","0","0","0"
"65","50","0.6","1","69","4806.000000000001","4806.000000000001","0","0","0"
"67","50","0.65","1","60","4012.8500000000004","4012.8500000000004","0","0","0"
"68","50","0.65","1","15","1281.9500000000003","1281.9500000000003","0","0","0"
"64","50","0.6","1","55","4122.399999999999","4122.399999999999","0","0","0"
"66","50","0.65","1","70","4746.85","4746.85","0","0","0"
"69","50","0.65","1","1","45","45","0","0","0"
"68","50","0.65","1","16","1327.3500000000004","1327.3500000000004","0","0","0"
"67","50","0.65","1","61","4098.9000000000015","4098.9000000000015","0","0","0"
"65","50","0.6","1","70","4887.2","4887.2","0","0","0"
"63","50","0.6","1","84","5744.599999999999","5744.599999999999","0","0","0"
"61","50","0.6","1","95","7183.999999999998","7183.999999999998","0","0","0"
"69","50","0.65","1","2","205.15","205.15","0","0","0"
"68","50","0.65","1","17","1412.75","1412.75","0","0","0"
"64","50","0.6","1","56","4170.799999999999","4170.799999999999","0","0","0"
"67","50","0.65","1","62","4179.350000000002","4179.350000000002","0","0","0"
"66","50","0.65","1","71","4831.250000000001","4831.250000000001","0","0","0"
"69","50","0.65","1","3","289.25","289.25","0","0","0"
"63","50","0.6","1","85","5827.399999999999","5827.399999999999","0","0","0"
"61","50","0.6","1","96","7268.399999999996","7268.399999999996","0","0","0"
"68","50","0.65","1","18","1494.8500000000006","1494.8500000000006","0","0","0"
"69","50","0.65","1","4","334.6500000000001","334.6500000000001","0","0","0"
"67","50","0.65","1","63","4221.150000000002","4221.150000000002","0","0","0"
"68","50","0.65","1","19","1538.9500000000003","1538.9500000000003","0","0","0"
"64","50","0.6","1","57","4253.799999999998","4253.799999999998","0","0","0"
"66","50","0.65","1","72","4876","4876","0","0","0"
"63","50","0.6","1","86","5910.799999999998","5910.799999999998","0","0","0"
"69","50","0.65","1","5","380.0500000000001","380.0500000000001","0","0","0"
"61","50","0.6","1","97","7350.799999999998","7350.799999999998","0","0","0"
"68","50","0.65","1","20","1622.7000000000005","1622.7000000000005","0","0","0"
"69","50","0.65","1","6","425.45000000000005","425.45000000000005","0","0","0"
"67","50","0.65","1","64","4267.550000000001","4267.550000000001","0","0","0"
"66","50","0.65","1","73","4959.750000000001","4959.750000000001","0","0","0"
"64","50","0.6","1","58","4338.2","4338.2","0","0","0"
"63","50","0.6","1","87","5958.999999999998","5958.999999999998","0","0","0"
"68","50","0.65","1","21","1665.8000000000006","1665.8000000000006","0","0","0"
"69","50","0.65","1","7","470.85","470.85","0","0","0"
"61","50","0.6","1","98","7433.5999999999985","7433.5999999999985","0","0","0"
"67","50","0.65","1","65","4315.250000000001","4315.250000000001","0","0","0"
"69","50","0.65","1","8","516.25","516.25","0","0","0"
"66","50","0.65","1","74","5007.800000000002","5007.800000000002","0","0","0"
"68","50","0.65","1","22","1713.8500000000006","1713.8500000000006","0","0","0"
"64","50","0.6","1","59","4423.799999999998","4423.799999999998","0","0","0"
"63","50","0.6","1","88","6044.199999999998","6044.199999999998","0","0","0"
"65","50","0.6","1","71","4933.199999999999","4933.199999999999","0","0","0"
"61","50","0.6","1","99","7480.199999999999","7480.199999999999","0","0","0"
"67","50","0.65","1","66","4361.300000000001","4361.300000000001","0","0","0"
"68","50","0.65","1","23","1802.2000000000005","1802.2000000000005","0","0","0"
"66","50","0.65","1","75","5056.150000000001","5056.150000000001","0","0","0"
"64","50","0.6","1","60","4469.4000000000015","4469.4000000000015","0","0","0"
"63","50","0.6","1","89","6092.399999999997","6092.399999999997","0","0","0"
"68","50","0.65","1","24","1889.900000000001","1889.900000000001","0","0","0"
"65","50","0.6","1","72","4975.2","4975.2","0","0","0"
"67","50","0.65","1","67","4445.05","4445.05","0","0","0"
"61","50","0.6","1","100","7527.999999999999","7527.999999999999","0","0","0"
"66","50","0.65","1","76","5103.85","5103.85","0","0","0"
"68","50","0.65","1","25","1939.2500000000005","1939.2500000000005","0","0","0"
"64","50","0.6","1","61","4508.599999999999","4508.599999999999","0","0","0"
"63","50","0.6","1","90","6140.799999999997","6140.799999999997","0","0","0"
"67","50","0.65","1","68","4488.15","4488.15","0","0","0"
"70","50","0.65","1","0","0","0","0","0","0"
"65","50","0.6","1","73","5015.800000000001","5015.800000000001","0","0","0"
"68","50","0.65","1","26","1984.3000000000009","1984.3000000000009","0","0","0"
"66","50","0.65","1","77","5186.599999999999","5186.599999999999","0","0","0"
"70","50","0.65","1","1","89","89","0","0","0"
"68","50","0.65","1","27","2030.7000000000007","2030.7000000000007","0","0","0"
"69","50","0.65","1","9","560.0000000000001","560.0000000000001","0","0","0"
"64","50","0.6","1","62","4587","4587","0","0","0"
"67","50","0.65","1","69","4534.550000000002","4534.550000000002","0","0","0"
"63","50","0.6","1","91","6188.599999999997","6188.599999999997","0","0","0"
"70","50","0.65","1","2","138.35","138.35","0","0","0"
"68","50","0.65","1","28","2073.4500000000007","2073.4500000000007","0","0","0"
"66","50","0.65","1","78","5272.350000000003","5272.350000000003","0","0","0"
"65","50","0.6","1","74","5061.799999999998","5061.799999999998","0","0","0"
"70","50","0.65","1","3","185.05","185.05","0","0","0"
"67","50","0.65","1","70","4578.950000000002","4578.950000000002","0","0","0"
"64","50","0.6","1","63","4629.199999999999","4629.199999999999","0","0","0"
"63","50","0.6","1","92","6234.799999999998","6234.799999999998","0","0","0"
"68","50","0.65","1","29","2117.55","2117.55","0","0","0"
"69","50","0.65","1","10","608.0500000000001","608.0500000000001","0","0","0"
"70","50","0.65","1","4","232.1","232.1","0","0","0"
"68","50","0.65","1","30","2164.6000000000004","2164.6000000000004","0","0","0"
"67","50","0.65","1","71","4663.700000000001","4663.700000000001","0","0","0"
"64","50","0.6","1","64","4677.399999999999","4677.399999999999","0","0","0"
"63","50","0.6","1","93","6317.199999999997","6317.199999999997","0","0","0"
"70","50","0.65","1","5","278.15","278.15","0","0","0"
"69","50","0.65","1","11","656.4000000000001","656.4000000000001","0","0","0"
"68","50","0.65","1","31","2292.3","2292.3","0","0","0"
"65","50","0.6","1","75","5111.199999999996","5111.199999999996","0","0","0"
"70","50","0.65","1","6","365.2","365.2","0","0","0"
"67","50","0.65","1","72","4710.750000000001","4710.750000000001","0","0","0"
"64","50","0.6","1","65","4727.4","4727.4","0","0","0"
"63","50","0.6","1","94","6361.5999999999985","6361.5999999999985","0","0","0"
"68","50","0.65","1","32","2376.7000000000007","2376.7000000000007","0","0","0"
"70","50","0.65","1","7","448.5999999999999","448.5999999999999","0","0","0"
"70","50","0.65","1","8","574.35","574.35","0","0","0"
"69","50","0.65","1","12","740.8000000000001","740.8000000000001","0","0","0"
"67","50","0.65","1","73","4758.450000000001","4758.450000000001","0","0","0"
"68","50","0.65","1","33","2423.1","2423.1","0","0","0"
"63","50","0.6","1","95","6410.399999999997","6410.399999999997","0","0","0"
"70","50","0.65","1","9","737.1000000000001","737.1000000000001","0","0","0"
"65","50","0.6","1","76","5156.399999999999","5156.399999999999","0","0","0"
"64","50","0.6","1","66","4772.6","4772.6","0","0","0"
"68","50","0.65","1","34","2470.8000000000006","2470.8000000000006","0","0","0"
"67","50","0.65","1","74","4841.2","4841.2","0","0","0"
"70","50","0.65","1","10","779.5500000000003","779.5500000000003","0","0","0"
"66","50","0.65","1","79","5356.750000000002","5356.750000000002","0","0","0"
"63","50","0.6","1","96","6458.799999999997","6458.799999999997","0","0","0"
"70","50","0.65","1","11","824.3000000000003","824.3000000000003","0","0","0"
"69","50","0.65","1","13","785.5500000000003","785.5500000000003","0","0","0"
"68","50","0.65","1","35","2517.499999999999","2517.499999999999","0","0","0"
"64","50","0.6","1","67","4856","4856","0","0","0"
"67","50","0.65","1","75","4886.95","4886.95","0","0","0"
"70","50","0.65","1","12","871.3500000000003","871.3500000000003","0","0","0"
"66","50","0.65","1","80","5401.500000000001","5401.500000000001","0","0","0"
"69","50","0.65","1","14","912.6","912.6","0","0","0"
"63","50","0.6","1","97","6504.999999999998","6504.999999999998","0","0","0"
"68","50","0.65","1","36","2641.250000000001","2641.250000000001","0","0","0"
"70","50","0.65","1","13","919.0500000000002","919.0500000000002","0","0","0"
"64","50","0.6","1","68","4902.5999999999985","4902.5999999999985","0","0","0"
"65","50","0.6","1","77","5243.000000000001","5243.000000000001","0","0","0"
"67","50","0.65","1","76","4933","4933","0","0","0"
"66","50","0.65","1","81","5486.9000000000015","5486.9000000000015","0","0","0"
"70","50","0.65","1","14","1085.1000000000004","1085.1000000000004","0","0","0"
"68","50","0.65","1","37","2686.0000000000005","2686.0000000000005","0","0","0"
"63","50","0.6","1","98","6632.199999999995","6632.199999999995","0","0","0"
"70","50","0.65","1","15","1130.5000000000002","1130.5000000000002","0","0","0"
"69","50","0.65","1","15","998.6500000000003","998.6500000000003","0","0","0"
"67","50","0.65","1","77","4978.400000000001","4978.400000000001","0","0","0"
"64","50","0.6","1","69","4988.800000000001","4988.800000000001","0","0","0"
"68","50","0.65","1","38","2731.3999999999996","2731.3999999999996","0","0","0"
"66","50","0.65","1","82","5531.300000000002","5531.300000000002","0","0","0"
"70","50","0.65","1","16","1174.2500000000005","1174.2500000000005","0","0","0"
"63","50","0.6","1","99","6716.799999999997","6716.799999999997","0","0","0"
"69","50","0.65","1","16","1040.7500000000005","1040.7500000000005","0","0","0"
"67","50","0.65","1","78","5023.800000000001","5023.800000000001","0","0","0"
"68","50","0.65","1","39","2773.5000000000005","2773.5000000000005","0","0","0"
"70","50","0.65","1","17","1219.0000000000005","1219.0000000000005","0","0","0"
"64","50","0.6","1","70","5035.999999999997","5035.999999999997","0","0","0"
"65","50","0.6","1","78","5288.2","5288.2","0","0","0"
"63","50","0.6","1","100","6801.799999999997","6801.799999999997","0","0","0"
"70","50","0.65","1","18","1266.0500000000006","1266.0500000000006","0","0","0"
"68","50","0.65","1","40","2819.2500000000005","2819.2500000000005","0","0","0"
"69","50","0.65","1","17","1083.2000000000003","1083.2000000000003","0","0","0"
"67","50","0.65","1","79","5072.500000000001","5072.500000000001","0","0","0"
"70","50","0.65","1","19","1313.7500000000007","1313.7500000000007","0","0","0"
"69","50","0.65","1","18","1169.6000000000001","1169.6000000000001","0","0","0"
"68","50","0.65","1","41","2906.9500000000003","2906.9500000000003","0","0","0"
"66","50","0.65","1","83","5694.400000000002","5694.400000000002","0","0","0"
"64","50","0.6","1","71","5080.599999999999","5080.599999999999","0","0","0"
"71","50","0.7","1","0","0","0","0","0","0"
"67","50","0.65","1","80","5122.499999999999","5122.499999999999","0","0","0"
"69","50","0.65","1","19","1215.6500000000005","1215.6500000000005","0","0","0"
"68","50","0.65","1","42","2956.3000000000006","2956.3000000000006","0","0","0"
"70","50","0.65","1","20","1396.5000000000002","1396.5000000000002","0","0","0"
"66","50","0.65","1","84","5740.800000000004","5740.800000000004","0","0","0"
"65","50","0.6","1","79","5329.999999999997","5329.999999999997","0","0","0"
"64","50","0.6","1","72","5207.799999999999","5207.799999999999","0","0","0"
"67","50","0.65","1","81","5170.8499999999985","5170.8499999999985","0","0","0"
"70","50","0.65","1","21","1438.95","1438.95","0","0","0"
"68","50","0.65","1","43","3001.3499999999995","3001.3499999999995","0","0","0"
"71","50","0.7","1","1","129","129","0","0","0"
"70","50","0.65","1","22","1485.3500000000006","1485.3500000000006","0","0","0"
"69","50","0.65","1","20","1301.0500000000006","1301.0500000000006","0","0","0"
"66","50","0.65","1","85","5828.500000000004","5828.500000000004","0","0","0"
"64","50","0.6","1","73","5292.400000000001","5292.400000000001","0","0","0"
"67","50","0.65","1","82","5218.55","5218.55","0","0","0"
"68","50","0.65","1","44","3087.7499999999995","3087.7499999999995","0","0","0"
"71","50","0.7","1","2","173.2","173.2","0","0","0"
"70","50","0.65","1","23","1569.7500000000007","1569.7500000000007","0","0","0"
"65","50","0.6","1","80","5375.999999999998","5375.999999999998","0","0","0"
"66","50","0.65","1","86","5872.900000000003","5872.900000000003","0","0","0"
"69","50","0.65","1","21","1428.1000000000004","1428.1000000000004","0","0","0"
"70","50","0.65","1","24","1617.8000000000006","1617.8000000000006","0","0","0"
"68","50","0.65","1","45","3250.5","3250.5","0","0","0"
"67","50","0.65","1","83","5341.3","5341.3","0","0","0"
"69","50","0.65","1","22","1474.150000000001","1474.150000000001","0","0","0"
"64","50","0.6","1","74","5335.8","5335.8","0","0","0"
"65","50","0.6","1","81","5420.5999999999985","5420.5999999999985","0","0","0"
"66","50","0.65","1","87","5914.350000000003","5914.350000000003","0","0","0"
"70","50","0.65","1","25","1704.5000000000011","1704.5000000000011","0","0","0"
"69","50","0.65","1","23","1522.8500000000004","1522.8500000000004","0","0","0"
"68","50","0.65","1","46","3296.2500000000005","3296.2500000000005","0","0","0"
"67","50","0.65","1","84","5423.750000000001","5423.750000000001","0","0","0"
"70","50","0.65","1","26","1831.5500000000006","1831.5500000000006","0","0","0"
"69","50","0.65","1","24","1569.5500000000002","1569.5500000000002","0","0","0"
"64","50","0.6","1","75","5375.999999999997","5375.999999999997","0","0","0"
"65","50","0.6","1","82","5468.799999999997","5468.799999999997","0","0","0"
"66","50","0.65","1","88","5998.450000000003","5998.450000000003","0","0","0"
"68","50","0.65","1","47","3460.6499999999996","3460.6499999999996","0","0","0"
"70","50","0.65","1","27","1919.250000000001","1919.250000000001","0","0","0"
"69","50","0.65","1","25","1613.3000000000009","1613.3000000000009","0","0","0"
"67","50","0.65","1","85","5468.500000000004","5468.500000000004","0","0","0"
"71","50","0.7","1","3","216","216","0","0","0"
"70","50","0.65","1","28","1965.3000000000009","1965.3000000000009","0","0","0"
"65","50","0.6","1","83","5515.599999999998","5515.599999999998","0","0","0"
"64","50","0.6","1","76","5423","5423","0","0","0"
"68","50","0.65","1","48","3625.399999999999","3625.399999999999","0","0","0"
"69","50","0.65","1","26","1693.1000000000008","1693.1000000000008","0","0","0"
"66","50","0.65","1","89","6082.200000000003","6082.200000000003","0","0","0"
"67","50","0.65","1","86","5590.600000000004","5590.600000000004","0","0","0"
"70","50","0.65","1","29","2051.350000000001","2051.350000000001","0","0","0"
"69","50","0.65","1","27","1738.2000000000003","1738.2000000000003","0","0","0"
"65","50","0.6","1","84","5564.399999999998","5564.399999999998","0","0","0"
"68","50","0.65","1","49","3787.5","3787.5","0","0","0"
"66","50","0.65","1","90","6162.000000000003","6162.000000000003","0","0","0"
"70","50","0.65","1","30","2135.100000000001","2135.100000000001","0","0","0"
"64","50","0.6","1","77","5584.999999999998","5584.999999999998","0","0","0"
"69","50","0.65","1","28","1824.250000000001","1824.250000000001","0","0","0"
"67","50","0.65","1","87","5636.349999999999","5636.349999999999","0","0","0"
"70","50","0.65","1","31","2179.8500000000004","2179.8500000000004","0","0","0"
"68","50","0.65","1","50","3833.25","3833.25","0","0","0"
"65","50","0.6","1","85","5689.599999999996","5689.599999999996","0","0","0"
"69","50","0.65","1","29","1871.3000000000013","1871.3000000000013","0","0","0"
"66","50","0.65","1","91","6243.800000000004","6243.800000000004","0","0","0"
"64","50","0.6","1","78","5630.399999999997","5630.399999999997","0","0","0"
"67","50","0.65","1","88","5685.700000000002","5685.700000000002","0","0","0"
"70","50","0.65","1","32","2218.650000000001","2218.650000000001","0","0","0"
"69","50","0.65","1","30","1999.0000000000011","1999.0000000000011","0","0","0"
"68","50","0.65","1","51","3877.65","3877.65","0","0","0"
"65","50","0.6","1","86","5812.999999999998","5812.999999999998","0","0","0"
"69","50","0.65","1","31","2046.7000000000007","2046.7000000000007","0","0","0"
"66","50","0.65","1","92","6288.550000000006","6288.550000000006","0","0","0"
"70","50","0.65","1","33","2263.1000000000004","2263.1000000000004","0","0","0"
"64","50","0.6","1","79","5678.199999999997","5678.199999999997","0","0","0"
"71","50","0.7","1","4","260.5","260.5","0","0","0"
"67","50","0.65","1","89","5729.100000000002","5729.100000000002","0","0","0"
"68","50","0.65","1","52","4000.750000000001","4000.750000000001","0","0","0"
"69","50","0.65","1","32","2096.050000000001","2096.050000000001","0","0","0"
"71","50","0.7","1","5","345.7","345.7","0","0","0"
"70","50","0.65","1","34","2309.1500000000005","2309.1500000000005","0","0","0"
"66","50","0.65","1","93","6373.950000000004","6373.950000000004","0","0","0"
"69","50","0.65","1","33","2144.400000000001","2144.400000000001","0","0","0"
"71","50","0.7","1","6","430.9000000000001","430.9000000000001","0","0","0"
"70","50","0.65","1","35","2357.8500000000004","2357.8500000000004","0","0","0"
"71","50","0.7","1","7","477.8","477.8","0","0","0"
"66","50","0.65","1","94","6421.000000000005","6421.000000000005","0","0","0"
"67","50","0.65","1","90","5776.5","5776.5","0","0","0"
"69","50","0.65","1","34","2192.1000000000013","2192.1000000000013","0","0","0"
"65","50","0.6","1","87","5896.399999999998","5896.399999999998","0","0","0"
"70","50","0.65","1","36","2404.5499999999997","2404.5499999999997","0","0","0"
"71","50","0.7","1","8","525.4000000000001","525.4000000000001","0","0","0"
"69","50","0.65","1","35","2238.1500000000005","2238.1500000000005","0","0","0"
"66","50","0.65","1","95","6468.700000000005","6468.700000000005","0","0","0"
"71","50","0.7","1","9","611.3000000000001","611.3000000000001","0","0","0"
"67","50","0.65","1","91","5824.850000000002","5824.850000000002","0","0","0"
"65","50","0.6","1","88","5941.399999999999","5941.399999999999","0","0","0"
"70","50","0.65","1","37","2449.9500000000007","2449.9500000000007","0","0","0"
"69","50","0.65","1","36","2358.6000000000013","2358.6000000000013","0","0","0"
"71","50","0.7","1","10","653.1","653.1","0","0","0"
"70","50","0.65","1","38","2495.350000000001","2495.350000000001","0","0","0"
"66","50","0.65","1","96","6514.750000000005","6514.750000000005","0","0","0"
"67","50","0.65","1","92","5872.550000000002","5872.550000000002","0","0","0"
"71","50","0.7","1","11","696.9000000000001","696.9000000000001","0","0","0"
"65","50","0.6","1","89","5986.999999999998","5986.999999999998","0","0","0"
"69","50","0.65","1","37","2403.7000000000003","2403.7000000000003","0","0","0"
"71","50","0.7","1","12","862.1000000000003","862.1000000000003","0","0","0"
"70","50","0.65","1","39","2580.750000000001","2580.750000000001","0","0","0"
"69","50","0.65","1","38","2449.75","2449.75","0","0","0"
"66","50","0.65","1","97","6560.150000000005","6560.150000000005","0","0","0"
"67","50","0.65","1","93","5953.6500000000015","5953.6500000000015","0","0","0"
"65","50","0.6","1","90","6034.199999999998","6034.199999999998","0","0","0"
"70","50","0.65","1","40","2666.15","2666.15","0","0","0"
"69","50","0.65","1","39","2536.8","2536.8","0","0","0"
"71","50","0.7","1","13","987.3000000000002","987.3000000000002","0","0","0"
"66","50","0.65","1","98","6647.200000000004","6647.200000000004","0","0","0"
"65","50","0.6","1","91","6200.399999999997","6200.399999999997","0","0","0"
"67","50","0.65","1","94","5997.750000000002","5997.750000000002","0","0","0"
"70","50","0.65","1","41","2749.9000000000015","2749.9000000000015","0","0","0"
"68","50","0.65","1","53","4078.9000000000005","4078.9000000000005","0","0","0"
"69","50","0.65","1","40","2622.850000000001","2622.850000000001","0","0","0"
"66","50","0.65","1","99","6773.250000000004","6773.250000000004","0","0","0"
"70","50","0.65","1","42","2831.3500000000004","2831.3500000000004","0","0","0"
"65","50","0.6","1","92","6285.999999999998","6285.999999999998","0","0","0"
"69","50","0.65","1","41","2708.2500000000005","2708.2500000000005","0","0","0"
"71","50","0.7","1","14","1032.5000000000005","1032.5000000000005","0","0","0"
"67","50","0.65","1","95","6043.150000000001","6043.150000000001","0","0","0"
"70","50","0.65","1","43","2957.1000000000017","2957.1000000000017","0","0","0"
"69","50","0.65","1","42","2753.6500000000015","2753.6500000000015","0","0","0"
"71","50","0.7","1","15","1114.3000000000002","1114.3000000000002","0","0","0"
"66","50","0.65","1","100","6821.950000000005","6821.950000000005","0","0","0"
