"BehaviorSpace results (NetLogo 6.0.2)"
"basic.nlogo"
"vary p, tau=0"
"04/27/2018 21:22:46:141 -0700"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","56","0","30"
"[run number]","N","tau","p","[step]","total-wealth","sum [wealth] of turtles with [ strategy = 0 ]","sum [wealth] of turtles with [ strategy = 1 ]"
"80","50","0","0.15","47","3065.9999999999995","591.3401129314442","2474.6598870685557"
"81","50","0","0.2","16","1166.9999999999998","92.07669523458998","1074.92330476541"
"79","50","0","0.15","54","2784.9999999999995","502.29521798104383","2282.7047820189564"
"81","50","0","0.2","17","1181.9999999999998","96.07669523458998","1085.92330476541"
"80","50","0","0.15","48","3125","598.6734462647776","2526.326553735223"
"76","50","0","0.15","61","2891.000000000001","374.3663654886565","2516.633634511343"
"78","50","0","0.15","61","3092.9999999999995","667.916984019555","2425.0830159804455"
"77","50","0","0.15","69","3763.9999999999986","615.3676570075951","3148.632342992404"
"74","50","0","0.15","97","5090","768.1980872584588","4321.801912741541"
"81","50","0","0.2","18","1202","98.07669523458998","1103.9233047654097"
"79","50","0","0.15","55","2882.9999999999995","524.1373232442016","2358.862676755798"
"80","50","0","0.15","49","3183.9999999999995","604.5305891219203","2579.469410878079"
"78","50","0","0.15","62","3109.999999999999","674.916984019555","2435.0830159804445"
"81","50","0","0.2","19","1221.0000000000002","100.07669523458998","1120.9233047654104"
"76","50","0","0.15","62","2948","383.9377940600851","2564.0622059399147"
"81","50","0","0.2","20","1315.0000000000002","108.03321697372041","1206.9667830262795"
"80","50","0","0.15","50","3202","607.5305891219205","2594.469410878079"
"74","50","0","0.15","98","5186","790.1980872584588","4395.801912741541"
"79","50","0","0.15","56","3026.999999999999","541.3680924749709","2485.6319075250294"
"78","50","0","0.15","63","3164","690.8300274978159","2473.1699725021845"
"81","50","0","0.2","21","1375.0000000000002","115.73909932666157","1259.2609006733385"
"80","50","0","0.15","51","3218.0000000000005","610.5305891219203","2607.4694108780786"
"79","50","0","0.15","57","3123.999999999999","553.521938628817","2570.478061371183"
"81","50","0","0.2","22","1398.0000000000002","119.73909932666157","1278.2609006733385"
"78","50","0","0.15","64","3227","700.830027497816","2526.169972502184"
"76","50","0","0.15","63","3088.000000000001","399.42648184289044","2688.5735181571094"
"74","50","0","0.15","99","5244.000000000001","800.1980872584589","4443.801912741541"
"81","50","0","0.2","23","1499.0000000000002","128.44498167960276","1370.5550183203975"
"80","50","0","0.15","52","3308.999999999999","634.3877319790633","2674.6122680209364"
"79","50","0","0.15","58","3146.9999999999995","560.5219386288171","2586.4780613711832"
"78","50","0","0.15","65","3252.0000000000005","710.8300274978158","2541.1699725021845"
"81","50","0","0.2","24","1631.9999999999998","137.44498167960276","1494.555018320397"
"76","50","0","0.15","64","3110","405.4264818428905","2704.57351815711"
"77","50","0","0.15","70","3784","619.3676570075951","3164.632342992404"
"74","50","0","0.15","100","5262.000000000001","807.1980872584588","4454.801912741542"
"81","50","0","0.2","25","1653.0000000000002","142.44498167960276","1510.5550183203975"
"80","50","0","0.15","53","3455.0000000000014","646.05439864573","2808.94560135427"
"79","50","0","0.15","59","3171","565.521938628817","2605.478061371182"
"78","50","0","0.15","66","3272.9999999999995","715.8300274978159","2557.1699725021836"
"81","50","0","0.2","26","1752.0000000000002","150.44498167960273","1601.5550183203973"
"76","50","0","0.15","65","3169.9999999999995","411.42648184289055","2758.5735181571104"
"80","50","0","0.15","54","3475.000000000001","655.0543986457297","2819.945601354271"
"79","50","0","0.15","60","3227.9999999999995","581.6330497399282","2646.3669502600724"
"78","50","0","0.15","67","3330.9999999999995","727.8300274978159","2603.1699725021845"
"81","50","0","0.2","27","1773.9999999999998","152.44498167960273","1621.5550183203973"
"75","50","0","0.15","82","4896.000000000001","524.198853090494","4371.801146909506"
"80","50","0","0.15","55","3493","663.0543986457299","2829.9456013542704"
"82","50","0","0.2","0","0","0","0"
"81","50","0","0.2","28","1826.0000000000002","158.44498167960273","1667.5550183203975"
"82","50","0","0.2","1","23","8","15"
"79","50","0","0.15","61","3249.0000000000005","589.6330497399281","2659.3669502600724"
"78","50","0","0.15","68","3468.999999999999","751.6721327609738","2717.327867239026"
"75","50","0","0.15","83","4912.000000000002","530.198853090494","4381.801146909507"
"80","50","0","0.15","56","3513.0000000000005","669.05439864573","2843.94560135427"
"76","50","0","0.15","66","3311.0000000000005","417.4264818428905","2893.5735181571094"
"81","50","0","0.2","29","1964.9999999999995","166.6555079953922","1798.3444920046081"
"82","50","0","0.2","2","86","16","70.00000000000001"
"78","50","0","0.15","69","3531.999999999999","762.1721327609738","2769.827867239026"
"79","50","0","0.15","62","3269","596.6330497399283","2672.3669502600724"
"81","50","0","0.2","30","2024.999999999999","171.6555079953922","1853.3444920046077"
"82","50","0","0.2","3","144.00000000000003","24","120.00000000000003"
"80","50","0","0.15","57","3532.0000000000005","673.0543986457299","2858.94560135427"
"75","50","0","0.15","84","4968.999999999999","537.8655197571607","4431.134480242839"
"76","50","0","0.15","67","3446","429.95029136670007","3016.0497086332994"
"77","50","0","0.15","71","3844.0000000000005","628.0819427218809","3215.9180572781197"
"82","50","0","0.2","4","203","35.33333333333333","167.66666666666666"
"81","50","0","0.2","31","2078.9999999999995","177.6555079953922","1901.3444920046072"
"78","50","0","0.15","70","3588.9999999999995","770.1721327609738","2818.827867239026"
"79","50","0","0.15","63","3407.999999999999","622.3874357048404","2785.612564295159"
"80","50","0","0.15","58","3547.000000000001","674.05439864573","2872.9456013542704"
"82","50","0","0.2","5","340","45.19047619047619","294.8095238095238"
"81","50","0","0.2","32","2097","180.65550799539224","1916.3444920046081"
"82","50","0","0.2","6","362.99999999999994","53.19047619047618","309.8095238095238"
"78","50","0","0.15","71","3606.000000000001","775.1721327609739","2830.8278672390265"
"80","50","0","0.15","59","3603","684.05439864573","2918.9456013542704"
"79","50","0","0.15","64","3511.9999999999995","631.3874357048403","2880.6125642951592"
"82","50","0","0.2","7","419","62.69047619047619","356.3095238095238"
"76","50","0","0.15","68","3469.000000000001","435.9502913667","3033.0497086333007"
"77","50","0","0.15","72","3940.9999999999995","660.6533712933093","3280.3466287066904"
"82","50","0","0.2","8","474","66.69047619047619","407.3095238095239"
"80","50","0","0.15","60","3621.000000000001","688.0543986457299","2932.9456013542704"
"78","50","0","0.15","72","3663.999999999999","780.1721327609739","2883.8278672390256"
"79","50","0","0.15","65","3650.999999999999","644.7207690381738","3006.279230961826"
"82","50","0","0.2","9","610","86.69047619047619","523.3095238095239"
"80","50","0","0.15","61","3754.0000000000005","710.5159371072684","3043.4840628927323"
"81","50","0","0.2","33","2116","183.65550799539224","1932.3444920046077"
"78","50","0","0.15","73","3682.999999999999","781.1721327609739","2901.8278672390256"
"82","50","0","0.2","10","747.9999999999999","102.10224089635855","645.8977591036415"
"79","50","0","0.15","66","3671.9999999999995","654.7207690381738","3017.2792309618258"
"82","50","0","0.2","11","778.0000000000002","110.10224089635855","667.8977591036415"
"81","50","0","0.2","34","2174","185.65550799539224","1988.3444920046074"
"76","50","0","0.15","69","3486","438.95029136670007","3047.0497086333"
"80","50","0","0.15","62","3814.000000000001","720.5159371072683","3093.484062892732"
"78","50","0","0.15","74","3693.9999999999995","781.1721327609738","2912.827867239025"
"77","50","0","0.15","73","3963.9999999999995","667.6533712933093","3296.3466287066904"
"82","50","0","0.2","12","795","116.10224089635855","678.8977591036413"
"79","50","0","0.15","67","3695.9999999999995","661.7207690381738","3034.2792309618253"
"81","50","0","0.2","35","2268.000000000001","201.89360323348745","2066.1063967665123"
"80","50","0","0.15","63","3875.000000000001","734.2302228215541","3140.769777178446"
"82","50","0","0.2","13","808.9999999999999","118.10224089635854","690.8977591036414"
"78","50","0","0.15","75","3744","790.5838974668563","2953.416102533144"
"81","50","0","0.2","36","2289","206.89360323348745","2082.1063967665127"
"79","50","0","0.15","68","3761","677.7207690381737","3083.279230961826"
"82","50","0","0.2","14","861.9999999999999","127.79789307027158","734.2021069297283"
"81","50","0","0.2","37","2347","210.89360323348745","2136.1063967665127"
"77","50","0","0.15","74","4024.0000000000005","677.9867046266427","3346.0132953733573"
"82","50","0","0.2","15","998.9999999999998","141.4169406893192","857.5830593106806"
"78","50","0","0.15","76","3797.9999999999995","794.5838974668562","3003.4161025331446"
"75","50","0","0.15","85","5075.000000000001","543.8655197571607","4531.13448024284"
"79","50","0","0.15","69","3818.9999999999995","686.7207690381738","3132.279230961826"
"82","50","0","0.2","16","1059","148.41694068931923","910.5830593106806"
"76","50","0","0.15","70","3502.999999999998","441.9502913667","3061.0497086333003"
"80","50","0","0.15","64","3929.000000000001","746.5460122952384","3182.4539877047614"
"78","50","0","0.15","77","3817.9999999999995","798.5838974668561","3019.4161025331446"
"77","50","0","0.15","75","4127.000000000001","690.3200379599762","3436.679962040024"
"82","50","0","0.2","17","1078.9999999999998","154.4169406893192","924.5830593106807"
"79","50","0","0.15","70","3841.9999999999995","691.7207690381738","3150.279230961826"
"82","50","0","0.2","18","1139.0000000000002","161.63916291154143","977.3608370884588"
"81","50","0","0.2","38","2445.9999999999995","220.04744938733364","2225.9525506126665"
"77","50","0","0.15","76","4150","698.3200379599762","3451.6799620400247"
"82","50","0","0.2","19","1161.9999999999998","165.6391629115414","996.3608370884585"
"79","50","0","0.15","71","3898.9999999999995","699.7207690381737","3199.2792309618258"
"75","50","0","0.15","86","5092.000000000001","544.8655197571607","4547.13448024284"
"81","50","0","0.2","39","2500.9999999999995","228.76173510161934","2272.2382648983817"
"82","50","0","0.2","20","1218.9999999999998","173.63916291154146","1045.3608370884588"
"77","50","0","0.15","77","4213","715.320037959976","3497.679962040024"
"78","50","0","0.15","78","3877.9999999999995","802.5838974668561","3075.416102533144"
"82","50","0","0.2","21","1274.9999999999998","181.7930090653876","1093.2069909346123"
"81","50","0","0.2","40","2519.9999999999995","232.76173510161934","2287.2382648983807"
"79","50","0","0.15","72","3920.0000000000005","703.7207690381738","3216.2792309618267"
"75","50","0","0.15","87","5147","551.3200652117062","4595.679934788294"
"80","50","0","0.15","65","4023.9999999999995","767.5460122952384","3256.453987704761"
"77","50","0","0.15","78","4274.000000000002","722.3200379599762","3551.679962040024"
"82","50","0","0.2","22","1289.9999999999998","185.7930090653876","1104.2069909346123"
"81","50","0","0.2","41","2625","242.428401768286","2382.5715982317142"
"79","50","0","0.15","73","4014.0000000000005","729.7207690381737","3284.2792309618253"
"75","50","0","0.15","88","5212","555.3200652117062","4656.679934788294"
"82","50","0","0.2","23","1348.0000000000002","189.7930090653876","1158.2069909346123"
"77","50","0","0.15","79","4293","727.320037959976","3565.679962040024"
"78","50","0","0.15","79","3898.0000000000005","805.5838974668562","3092.4161025331446"
"81","50","0","0.2","42","2638","246.428401768286","2391.5715982317142"
"82","50","0","0.2","24","1359.9999999999998","192.7930090653876","1167.2069909346123"
"79","50","0","0.15","74","4039.999999999999","737.7207690381738","3302.2792309618258"
"75","50","0","0.15","89","5236.000000000001","559.3200652117062","4676.679934788294"
"80","50","0","0.15","66","4041.999999999999","775.5460122952384","3266.4539877047614"
"81","50","0","0.2","43","2783","254.42840176828602","2528.5715982317142"
"77","50","0","0.15","80","4306.999999999999","730.320037959976","3576.679962040023"
"82","50","0","0.2","25","1415.0000000000007","197.14595024185817","1217.8540497581419"
"82","50","0","0.2","26","1427.9999999999998","198.1459502418582","1229.8540497581419"
"81","50","0","0.2","44","2881.0000000000005","263.5822479221321","2617.4177520778694"
"79","50","0","0.15","75","4063","745.7207690381737","3317.279230961826"
"75","50","0","0.15","90","5375.000000000002","579.294424186065","4795.705575813936"
"77","50","0","0.15","81","4357","737.3200379599762","3619.6799620400243"
"78","50","0","0.15","80","3953.0000000000014","811.9172308001896","3141.0827691998106"
"82","50","0","0.2","27","1480.9999999999998","201.1459502418582","1279.8540497581416"
"81","50","0","0.2","45","2936.0000000000014","268.68751108002687","2667.312488919973"
"82","50","0","0.2","28","1532.9999999999998","203.1459502418582","1329.8540497581414"
"79","50","0","0.15","76","4163.999999999999","762.3874357048404","3401.6125642951597"
"80","50","0","0.15","67","4099","789.5460122952384","3309.4539877047614"
"75","50","0","0.15","91","5395.000000000002","584.2944241860652","4810.705575813936"
"77","50","0","0.15","82","4373","740.3200379599762","3632.679962040023"
"81","50","0","0.2","46","2951","270.68751108002687","2680.3124889199744"
"82","50","0","0.2","29","1626.9999999999998","229.14595024185817","1397.8540497581419"
"81","50","0","0.2","47","3000.000000000001","276.3933934329681","2723.606606567032"
"79","50","0","0.15","77","4184","769.3874357048404","3414.612564295159"
"75","50","0","0.15","92","5533.000000000001","595.4482703399112","4937.55172966009"
"77","50","0","0.15","83","4428","745.177180817119","3682.822819182882"
"82","50","0","0.2","30","1688","236.1459502418582","1451.8540497581414"
"80","50","0","0.15","68","4161","797.5460122952383","3363.453987704762"
"81","50","0","0.2","48","3057.9999999999995","278.3933934329681","2779.6066065670316"
"82","50","0","0.2","31","1714.9999999999995","243.14595024185817","1471.854049758142"
"75","50","0","0.15","93","5670.000000000003","610.3600350457936","5059.639964954208"
"78","50","0","0.15","81","3976.000000000002","813.9172308001895","3162.0827691998106"
"79","50","0","0.15","78","4197","772.3874357048404","3424.6125642951592"
"82","50","0","0.2","32","1735.9999999999995","249.1459502418582","1486.8540497581412"
"81","50","0","0.2","49","3079.0000000000005","280.3933934329681","2798.606606567032"
"77","50","0","0.15","84","4447.000000000001","747.177180817119","3699.8228191828825"
"75","50","0","0.15","94","5688.000000000002","616.3600350457937","5071.639964954207"
"80","50","0","0.15","69","4221","805.5460122952384","3415.4539877047614"
"79","50","0","0.15","79","4253.999999999999","785.1521415871933","3468.8478584128065"
"82","50","0","0.2","33","1754.9999999999998","254.1459502418582","1500.854049758142"
"81","50","0","0.2","50","3217.999999999999","296.5110404917916","2921.488959508209"
"77","50","0","0.15","85","4501.000000000003","749.1771808171189","3751.8228191828816"
"75","50","0","0.15","95","5703.999999999999","621.3600350457937","5082.639964954207"
"82","50","0","0.2","34","1776.9999999999998","259.1459502418582","1517.8540497581416"
"78","50","0","0.15","82","3990.0000000000014","814.9172308001897","3175.082769199811"
"81","50","0","0.2","51","3276","300.5110404917916","2975.4889595082086"
"79","50","0","0.15","80","4312.000000000001","792.6521415871933","3519.3478584128065"
"77","50","0","0.15","86","4557","750.1771808171189","3806.8228191828807"
"82","50","0","0.2","35","1834.9999999999998","262.1459502418582","1572.8540497581414"
"81","50","0","0.2","52","3415","311.57826738254795","3103.421732617452"
"75","50","0","0.15","96","5723","625.3600350457936","5097.639964954207"
"80","50","0","0.15","70","4274.999999999999","811.5460122952384","3463.4539877047628"
"79","50","0","0.15","81","4373.999999999999","798.6521415871933","3575.347858412807"
"82","50","0","0.2","36","1888.9999999999995","264.3681724640804","1624.6318275359197"
"77","50","0","0.15","87","4611.000000000002","752.8438474837856","3858.1561525162147"
"81","50","0","0.2","53","3546.0000000000005","318.91160071588126","3227.0883992841195"
"76","50","0","0.15","71","3515","443.95029136670007","3071.0497086333003"
"78","50","0","0.15","83","4047.0000000000005","822.5838974668561","3224.416102533145"
"82","50","0","0.2","37","1900.9999999999998","265.3681724640804","1635.6318275359195"
"79","50","0","0.15","82","4432","804.6521415871935","3627.347858412806"
"81","50","0","0.2","54","3569.9999999999995","323.91160071588126","3246.0883992841186"
"77","50","0","0.15","88","4709.999999999999","789.3994030393412","3920.600596960659"
"76","50","0","0.15","72","3570.0000000000005","448.5866550030637","3121.4133449969368"
"82","50","0","0.2","38","1956.9999999999995","266.36817246408043","1690.63182753592"
"80","50","0","0.15","71","4327.999999999999","818.7565386110277","3509.243461388972"
"81","50","0","0.2","55","3627","328.91160071588126","3298.088399284119"
"78","50","0","0.15","84","4104.000000000001","825.5838974668562","3278.416102533144"
"77","50","0","0.15","89","4736.000000000001","798.3994030393412","3937.6005969606595"
"82","50","0","0.2","39","2092.0000000000005","290.70150579741374","1801.298494202586"
"80","50","0","0.15","72","4343.999999999999","821.7565386110277","3522.2434613889723"
"81","50","0","0.2","56","3688.999999999999","335.9885237928043","3353.0114762071958"
"76","50","0","0.15","73","3668.000000000001","468.3644327808414","3199.6355672191585"
"79","50","0","0.15","83","4493","809.6521415871935","3683.347858412806"
"80","50","0","0.15","73","4402","830.4232052776944","3571.5767947223057"
"77","50","0","0.15","90","4758","807.3994030393412","3950.600596960658"
"82","50","0","0.2","40","2152.9999999999995","300.77842887433684","1852.2215711256626"
"81","50","0","0.2","57","3708","338.9885237928043","3369.0114762071953"
"76","50","0","0.15","74","3809","477.80887722528587","3331.191122774715"
"80","50","0","0.15","74","4421.000000000002","833.4232052776944","3587.5767947223057"
"82","50","0","0.2","41","2174.9999999999995","308.7784288743368","1866.221571125663"
"78","50","0","0.15","85","4161.000000000002","828.5838974668561","3332.4161025331446"
"81","50","0","0.2","58","3851.0000000000005","350.87741268169316","3500.1225873183075"
"77","50","0","0.15","91","4779.999999999999","814.3994030393412","3965.600596960659"
"80","50","0","0.15","75","4431.000000000001","836.4232052776945","3594.5767947223053"
"76","50","0","0.15","75","3867.000000000001","484.62705904346774","3382.3729409565326"
"81","50","0","0.2","59","3871.999999999999","353.87741268169316","3518.122587318307"
"82","50","0","0.2","42","2235","317.11176220767015","1917.8882377923294"
"79","50","0","0.15","84","4514","814.6521415871935","3699.3478584128065"
"77","50","0","0.15","92","4841.999999999999","823.8438474837858","4018.156152516214"
"80","50","0","0.15","76","4480.000000000001","842.1290876306357","3637.870912369365"
"76","50","0","0.15","76","3887.000000000002","489.6270590434676","3397.372940956533"
"75","50","0","0.15","97","5789","633.3600350457937","5155.639964954206"
"82","50","0","0.2","43","2339.999999999999","334.54033363624154","2005.4596663637576"
"78","50","0","0.15","86","4259","871.5838974668563","3387.416102533144"
"77","50","0","0.15","93","4857.999999999999","829.8438474837858","4028.1561525162147"
"82","50","0","0.2","44","2486.9999999999995","351.968905064813","2135.0310949351865"
"80","50","0","0.15","77","4498.000000000002","845.1290876306356","3652.8709123693634"
"76","50","0","0.15","77","3947","497.3329413964088","3449.6670586035907"
"82","50","0","0.2","45","2546","358.96890506481304","2187.0310949351865"
"81","50","0","0.2","60","3931.9999999999995","361.2107460150266","3570.789253984974"
"79","50","0","0.15","85","4534.999999999999","817.6521415871935","3717.347858412807"
"77","50","0","0.15","94","4920.000000000002","833.8438474837858","4086.1561525162147"
"82","50","0","0.2","46","2608","366.6355717314796","2241.3644282685195"
"80","50","0","0.15","78","4592","872.4769137175921","3719.5230862824083"
"81","50","0","0.2","61","3993.0000000000014","365.21074601502653","3627.789253984974"
"82","50","0","0.2","47","2628.9999999999995","371.6355717314796","2257.364428268519"
"77","50","0","0.15","95","4979","841.177180817119","4137.822819182881"
"78","50","0","0.15","87","4322","881.583897466856","3440.4161025331446"
"76","50","0","0.15","78","3965","500.33294139640884","3464.6670586035916"
"80","50","0","0.15","79","4613.999999999999","881.4769137175922","3732.5230862824083"
"82","50","0","0.2","48","2690","378.30223839814636","2311.6977616018535"
"81","50","0","0.2","62","4052.999999999999","369.21074601502653","3683.789253984973"
"77","50","0","0.15","96","4994.000000000001","844.1771808171189","4149.822819182881"
"79","50","0","0.15","86","4632.999999999999","854.9854749205267","3778.014525079473"
"80","50","0","0.15","80","4627.999999999998","888.4769137175921","3739.523086282408"
"76","50","0","0.15","79","3986.000000000001","503.33294139640884","3482.6670586035916"
"81","50","0","0.2","63","4109.999999999999","372.21074601502653","3737.789253984972"
"82","50","0","0.2","49","2744.9999999999995","386.96890506481293","2358.0310949351865"
"77","50","0","0.15","97","5044.999999999999","848.8438474837856","4196.156152516214"
"78","50","0","0.15","88","4346.000000000001","890.5838974668561","3455.416102533145"
"82","50","0","0.2","50","2754.9999999999995","390.968905064813","2364.0310949351874"
"80","50","0","0.15","81","4642.999999999999","893.4769137175921","3749.523086282408"
"81","50","0","0.2","64","4123.999999999998","372.2107460150266","3751.7892539849727"
"76","50","0","0.15","80","4038.0000000000005","511.95198901545643","3526.048010984543"
"75","50","0","0.15","98","5847.999999999999","638.3600350457937","5209.639964954206"
"77","50","0","0.15","98","5140","872.7134127011768","4267.286587298824"
"82","50","0","0.2","51","2809","394.968905064813","2414.0310949351865"
"80","50","0","0.15","82","4702","908.5880248287032","3793.411975171296"
"79","50","0","0.15","87","4689","866.9854749205267","3822.014525079474"
"81","50","0","0.2","65","4180","374.56368719149714","3805.436312808503"
"76","50","0","0.15","81","4094.999999999999","516.9519890154564","3578.048010984543"
"80","50","0","0.15","83","4723.000000000002","916.588024828703","3806.411975171297"
"82","50","0","0.2","52","2944.9999999999995","417.968905064813","2527.031094935187"
"81","50","0","0.2","66","4315","391.56368719149714","3923.4363128085024"
"77","50","0","0.15","99","5159.000000000001","881.713412701177","4277.286587298824"
"78","50","0","0.15","89","4364.000000000001","895.5838974668561","3468.416102533144"
"82","50","0","0.2","53","3005.0000000000005","424.968905064813","2580.031094935187"
"80","50","0","0.15","84","4786.999999999999","931.5880248287032","3855.411975171297"
"81","50","0","0.2","67","4374","396.56368719149714","3977.4363128085033"
"82","50","0","0.2","54","3064.0000000000005","430.968905064813","2633.0310949351874"
"77","50","0","0.15","100","5220","890.7134127011769","4329.286587298824"
"80","50","0","0.15","85","4803","936.588024828703","3866.4119751712974"
"79","50","0","0.15","88","4752","876.9854749205267","3875.014525079474"
"76","50","0","0.15","82","4156.999999999999","520.9519890154564","3636.048010984544"
"82","50","0","0.2","55","3163.0000000000005","449.30223839814636","2713.6977616018535"
"75","50","0","0.15","99","5905.999999999999","644.2171779029364","5261.782822097063"
"81","50","0","0.2","68","4521.999999999999","401.56368719149714","4120.436312808502"
"80","50","0","0.15","86","4898","951.2546914953698","3946.74530850463"
"82","50","0","0.2","56","3179.0000000000005","455.30223839814636","2723.697761601854"
"78","50","0","0.15","90","4421","907.083897466856","3513.916102533145"
"80","50","0","0.15","87","4959.000000000001","969.5623838030621","3989.4376161969376"
"81","50","0","0.2","69","4579.000000000002","407.6689503493919","4171.331049650608"
"83","50","0","0.2","0","0","0","0"
"82","50","0","0.2","57","3317.0000000000005","476.08655212363647","2840.913447876363"
"83","50","0","0.2","1","102","9","93"
"80","50","0","0.15","88","4979.000000000001","977.5623838030622","4001.437616196937"
"79","50","0","0.15","89","4813.999999999999","887.6521415871932","3926.3478584128065"
"81","50","0","0.2","70","4596.000000000001","412.6689503493918","4183.331049650608"
"83","50","0","0.2","2","202.00000000000003","18","184"
"76","50","0","0.15","83","4295.999999999999","534.9519890154564","3761.0480109845425"
"75","50","0","0.15","100","5918.999999999998","646.2171779029364","5272.782822097062"
"80","50","0","0.15","89","5034.000000000001","988.3719076125858","4045.628092387414"
"83","50","0","0.2","3","343.0000000000001","35.372549019607845","307.6274509803922"
"82","50","0","0.2","58","3379.999999999999","484.0865521236366","2895.913447876364"
"83","50","0","0.2","4","366.0000000000001","43.372549019607845","322.6274509803922"
"81","50","0","0.2","71","4619","416.6689503493919","4202.33104965061"
"78","50","0","0.15","91","4436","912.0838974668561","3523.9161025331446"
"79","50","0","0.15","90","4874","894.6521415871933","3979.347858412805"
"82","50","0","0.2","59","3402","489.0865521236365","2912.9134478763644"
"83","50","0","0.2","5","385.0000000000001","50.372549019607845","334.6274509803922"
"83","50","0","0.2","6","483","65.7843137254902","417.21568627450984"
"81","50","0","0.2","72","4633","417.6689503493919","4215.331049650609"
"80","50","0","0.15","90","5056.999999999999","996.3719076125858","4060.628092387414"
"82","50","0","0.2","60","3459","494.0865521236365","2964.913447876365"
"78","50","0","0.15","92","4449.000000000001","916.0838974668561","3532.916102533144"
"79","50","0","0.15","91","5013","917.494246850351","4095.505753149649"
"83","50","0","0.2","7","538.0000000000001","79.19607843137256","458.80392156862763"
"84","50","0","0.2","0","0","0","0"
"83","50","0","0.2","8","639.0000000000001","90.90196078431373","548.0980392156865"
"82","50","0","0.2","61","3562","514.0865521236365","3047.9134478763635"
"81","50","0","0.2","73","4651","418.6689503493919","4232.331049650608"
"80","50","0","0.15","91","5082.000000000001","1003.3719076125859","4078.628092387414"
"78","50","0","0.15","93","4502.000000000002","923.0838974668561","3578.9161025331446"
"83","50","0","0.2","9","655","97.90196078431373","557.0980392156864"
"76","50","0","0.15","84","4356","540.9519890154564","3815.048010984544"
"84","50","0","0.2","1","23","8","15"
"82","50","0","0.2","62","3625","524.4198854569698","3100.580114543031"
"79","50","0","0.15","92","5151.000000000001","936.240278596383","4214.759721403616"
"83","50","0","0.2","10","672.9999999999999","101.90196078431374","571.0980392156863"
"81","50","0","0.2","74","4670","419.66895034939193","4250.331049650608"
"82","50","0","0.2","63","3648","530.4198854569698","3117.5801145430305"
"80","50","0","0.15","92","5101","1006.3719076125859","4094.6280923874137"
"83","50","0","0.2","11","730","111.23529411764706","618.7647058823529"
"78","50","0","0.15","94","4636.000000000001","955.0838974668561","3680.9161025331446"
"83","50","0","0.2","12","787","117.5686274509804","669.4313725490198"
"82","50","0","0.2","64","3748.0000000000005","550.41988545697","3197.58011454303"
"81","50","0","0.2","75","4686","420.66895034939193","4265.331049650609"
"79","50","0","0.15","93","5209.999999999998","945.740278596383","4264.259721403617"
"76","50","0","0.15","85","4457.000000000001","545.9519890154564","3911.0480109845435"
"84","50","0","0.2","2","166","16","150"
"80","50","0","0.15","93","5163.999999999999","1022.7052409459193","4141.294759054081"
"84","50","0","0.2","3","188.99999999999997","22","166.99999999999994"
"78","50","0","0.15","95","4737.000000000001","965.0838974668561","3771.9161025331437"
"83","50","0","0.2","13","804.9999999999999","121.56862745098039","683.4313725490199"
"82","50","0","0.2","65","3853.0000000000005","562.1341711712555","3290.8658288287443"
"79","50","0","0.15","94","5266.999999999999","955.5974214535258","4311.402578546473"
"78","50","0","0.15","96","4758.000000000002","973.0838974668561","3784.916102533144"
"82","50","0","0.2","66","3870.0000000000005","568.1341711712556","3301.865828828745"
"80","50","0","0.15","94","5184.000000000001","1027.7052409459193","4156.294759054081"
"76","50","0","0.15","86","4596.999999999998","561.2853223487898","4035.7146776512104"
"79","50","0","0.15","95","5288.999999999997","962.5974214535258","4326.402578546473"
"84","50","0","0.2","4","207","26","181"
"82","50","0","0.2","67","4016.0000000000005","590.7565487936332","3425.243451206368"
"78","50","0","0.15","97","4776.000000000001","979.0838974668562","3796.916102533145"
"84","50","0","0.2","5","222.99999999999994","27","196.00000000000003"
"80","50","0","0.15","95","5325","1053.31130155198","4271.688698448021"
"81","50","0","0.2","76","4746.000000000001","428.1689503493919","4317.831049650608"
"84","50","0","0.2","6","283.99999999999994","36.230769230769226","247.7692307692307"
"79","50","0","0.15","96","5310.999999999999","966.5974214535258","4344.402578546473"
"82","50","0","0.2","68","4073","598.7565487936332","3474.2434512063674"
"78","50","0","0.15","98","4917.000000000003","1006.1791355620942","3910.8208644379056"
"80","50","0","0.15","96","5388.999999999999","1065.31130155198","4323.688698448021"
"81","50","0","0.2","77","4760","431.16895034939193","4328.831049650608"
"82","50","0","0.2","69","4090.999999999999","604.7565487936333","3486.243451206368"
"83","50","0","0.2","14","821.9999999999998","124.56862745098039","697.4313725490194"
"76","50","0","0.15","87","4741.999999999999","569.3622454257129","4172.637754574287"
"79","50","0","0.15","97","5407","993.2640881201924","4413.735911879807"
"84","50","0","0.2","7","420.99999999999983","58.27838827838828","362.7216117216116"
"78","50","0","0.15","99","5057.000000000001","1025.845802228761","4031.1541977712386"
"80","50","0","0.15","97","5452","1076.168444409123","4375.831555590878"
"81","50","0","0.2","78","4817.000000000002","434.1689503493919","4382.831049650608"
"83","50","0","0.2","15","913.9999999999998","150.42577030812328","763.5742296918766"
"84","50","0","0.2","8","562.0000000000001","66.27838827838828","495.7216117216118"
"82","50","0","0.2","70","4150.000000000001","609.7565487936332","3540.243451206367"
"83","50","0","0.2","16","1022.9999999999994","158.42577030812325","864.5742296918764"
